,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
71,POINT (705851.7 114483.8),1020,,,,2705851.72,1,['Via Sociale'],,Via Sociale 1,10136224,1114483.7,Muralto,,,CH730298071995,101424930,0,6600,24.08.2021,[''],['Via Sociale'],['IT'],24.08.2021,[3004],2.0,,8013.0,253a,['1'],1004,2,TI,1114483.7,1.0,0,,['2021-08-24T00:00:00'],,1,,[''],[3100],905,,[1],Via Sociale 1,Muralto,253,5120,11171654,6600/660002,0,['Soc'],[''],2705851.72,1110.0
72,POINT (705811.3 114507.5),1020,,291.0,,2705811.35,1,['Via G. G. Nessi'],,Via G. G. Nessi 5,10136212,1114507.43,Muralto,,,CH740702981982,101424931,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via G. G. Nessi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8014.0,254b,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']",1004,2,TI,1114507.43,15.0,0,1965.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Casa Sant'Andrea,5,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']","[3100, 3100, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3103, 3103, 3103, 3104, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via G. G. Nessi 5,Muralto,254,5120,11171655,6600/660002,0,['Nes'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2705811.35,1122.0
73,POINT (705801.8 114537),1020,,400.0,,2705801.87,1,['Via G. G. Nessi'],,Via G. G. Nessi 7,10136212,1114536.96,Muralto,,,CH740702981982,101424932,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via G. G. Nessi'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8014.0,254a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']",1004,2,TI,1114536.96,18.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,7,,"['1', '2', '3', '4', '5', '6', '7a', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']","[3100, 3100, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3103, 3103, 3103, 3104, 3104, 3104, 3105, 3105, 3105]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via G. G. Nessi 7,Muralto,254,5120,11171656,6600/660002,0,['Nes'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2705801.87,1122.0
74,POINT (705817.4 114616.5),1030,,190.0,,2705817.42,1,['Via San Gottardo'],,Via San Gottardo 42,10136219,1114616.47,Muralto,,,CH769802071964,101424934,0,6600,24.08.2021,"['', 'Sinistra', 'Destra', '']",['Via San Gottardo'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004]",3.0,,8013.0,257a,"['1', '2', '3', '4']",1004,2,TI,1114616.47,4.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,42,,"['1', '2', '3', '4']","[3100, 3101, 3101, 3102]",905,,"[0, 0, 0, 0]",Via San Gottardo 42,Muralto,257,5120,11171658,6600/660002,0,['Got'],"['', '', '', '']",2705817.42,1122.0
75,POINT (705801.8 114638.5),1040,,198.0,,2705801.8,1,['Via San Gottardo'],,Via San Gottardo 43,10136219,1114638.43,Muralto,,,CH870798190268,101424935,0,6600,24.08.2021,"['', '']",['Via San Gottardo'],['IT'],24.08.2021,"[3004, 3004]",3.0,,8012.0,258a,"['3', '4']",1004,2,TI,1114638.43,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,43,,"['', '']","[3100, 3101]",905,,"[0, 0]",Via San Gottardo 43,Muralto,258,5120,11171659,6600/660002,0,['Got'],"['', '']",2705801.8,1211.0
76,POINT (705841.1 114626.5),1030,,136.0,,2705841.17,1,['Via San Gottardo'],,Via San Gottardo 44,10136219,1114626.46,Muralto,,,CH881902079879,101424936,0,6600,24.08.2021,"['', '']",['Via San Gottardo'],['IT'],24.08.2021,"[3004, 3004]",3.0,,8011.0,259a,"['1', '2']",1004,2,TI,1114626.46,2.0,0,1905.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,44,,"['', '']","[3100, 3101]",905,,"[0, 0]",Via San Gottardo 44,Muralto,259,5120,11171660,6600/660002,0,['Got'],"['', '']",2705841.17,1121.0
77,POINT (705038.1 114565.2),1020,,140.0,,2705038.1,1,['Via dei Fiori'],,Via dei Fiori 16,10137774,1114565.11,Muralto,,,CH730298071797,101424937,0,6600,24.08.2021,[''],['Via dei Fiori'],['IT'],24.08.2021,[3004],3.0,,8012.0,25a,['1'],1004,2,TI,1114565.11,1.0,0,,['2021-08-24T00:00:00'],,16,,[''],[3100],905,,[1],Via dei Fiori 16,Muralto,25,5120,11171661,6600/660002,0,['Fio'],[''],2705038.1,1110.0
78,POINT (705857.7 114602.9),1020,,117.0,,2705857.76,1,['Via Sociale'],,Via Sociale 10,10136224,1114602.8,Muralto,,,CH890298190736,101424938,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Sociale'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8015.0,260a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '26']",1004,2,TI,1114602.8,24.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,10,,"['2', '1', '3', '4', '8', '5', '7', '6', '10', '9', '12', '11', '16', '13', '15', '14', '20', '17', '19', '18', '21', '23', '22', '24']","[3402, 3402, 3402, 3402, 3401, 3401, 3401, 3401, 3101, 3101, 3101, 3101, 3102, 3102, 3102, 3102, 3103, 3103, 3103, 3103, 3104, 3104, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Sociale 10,Muralto,260,5120,11171662,6600/660002,0,['Soc'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",2705857.76,1122.0
79,POINT (705868.4 114555.9),1020,,288.0,,2705868.49,1,['Via Sociale'],,Via Sociale 6,10136224,1114555.85,Muralto,,,CH809807190264,101424939,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via Sociale'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8018.0,261a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']",1004,2,TI,1114555.85,14.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Condominio Al Riale,6,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']","[3100, 3100, 3100, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3103, 3103, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Sociale 6,Muralto,261,5120,11171663,6600/660002,0,['Soc'],"['PPP9557', 'PPP9558', 'PPP9559', 'PPP9560', 'PPP9561', 'PPP9562', 'PPP9563', 'PPP9564', 'PPP9565', 'PPP9566', 'PPP9567', 'PPP9568', 'PPP9569', 'PPP9570']",2705868.49,1122.0
80,POINT (705880.8 114517),1020,,306.0,,2705880.87,1,['Via Sociale'],,Via Sociale 4,10136224,1114516.99,Muralto,,,CH810719029856,101424940,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '']",['Via Sociale'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8013.0,262a,"['1', '2', '4', '5', '6', '7', '8', '9', '10', '11', '12']",1004,2,TI,1114516.99,11.0,0,1946.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Residenza Lepontia,4,,"['1', '2', '3', '4', '6', '8', '9', '10', '11', '5', '7']","[3100, 3100, 3100, 3101, 3101, 3102, 3102, 3103, 3103, 3101, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Sociale 4,Muralto,262,5120,11171664,6600/660002,0,['Soc'],"['', '', '', '', '', '', '', '', '', '', '']",2705880.87,1122.0
81,POINT (705876.7 114483.6),1030,,119.0,,2705876.71,1,['Via Sociale'],,Via Sociale 2,10136224,1114483.55,Muralto,,,CH830298071961,101424942,0,6600,24.08.2021,[''],['Via Sociale'],['IT'],24.08.2021,[3004],1.0,,8013.0,264a,['1'],1004,2,TI,1114483.55,1.0,0,,['2021-08-24T00:00:00'],,2,,[''],[3100],905,,[0],Via Sociale 2,Muralto,264,5120,11171666,6600/660002,0,['Soc'],[''],2705876.71,1110.0
82,POINT (705016.2 114359.6),1020,,116.0,,2705016.265,1,['Via Sempione'],,Via Sempione 14,10136223,1114359.568,Muralto,,,CH851902980743,101424943,0,6600,24.08.2021,"['', '', '', '']",['Via Sempione'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004]",3.0,,8013.0,267a,"['1', '2', '3', '4']",1004,2,TI,1114359.568,4.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,14,,"['', '', '', '']","[3100, 3101, 3101, 3102]",905,,"[0, 0, 0, 0]",Via Sempione 14,Muralto,267,5120,11171667,6600/660002,0,['Sem'],"['App.1', 'App.2', 'App.3', 'App.4']",2705016.265,1122.0
83,POINT (705241.7 114337.4),1040,,643.0,,2705241.74,1,['Piazza Stazione'],,Piazza Stazione 1,10137493,1114337.35,Muralto,,,CH970798190234,101424944,0,6600,24.08.2021,"['', '', '', '', '']",['Piazza Stazione'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004]",4.0,,8013.0,269a,"['3', '4', '5', '6', '7']",1004,2,TI,1114337.35,5.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Stazione FFS,1,,"['1', '2', '3', '4', '5']","[3102, 3102, 3102, 3103, 3103]",905,,"[0, 0, 0, 0, 0]",Piazza Stazione 1,Muralto,269,5120,11171668,6600/660002,0,['Sta'],"['', '', '', '', '']",2705241.74,1241.0
84,POINT (705150 114227.5),1030,,429.0,,2705150.0,1,['Via del Recinto'],,Via del Recinto 5,10137777,1114227.47,Muralto,,,CH981902079845,101424945,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",['Via del Recinto'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3003, 3003, 3003, 3003, 3003, 3003, 3003, 3003, 3003, 3003, 3003, 3003]",5.0,,8013.0,270a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26']",1004,2,TI,1114227.47,14.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Casa Maestrini,5,,"['1', '2', '4', '5', '6', '7', '8', '11', '12', '3', '9', '10', '13', '14', '', '', '', '', '', '', '', '', '', '', '', '']","[3102, 3102, 3102, 3103, 3103, 3103, 3103, 3104, 3104, 3102, 3104, 3104, 3104, 3104, 3102, 3101, 3102, 3101, 3101, 3102, 3103, 3103, 3104, 3103, 3104, 3104]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via del Recinto 5,Muralto,270,5120,11171669,6600/660002,0,['Rec'],"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '4', '3', '5', '1', '2', '6', '8', '7', '10', '9', '12', '11']",2705150.0,1122.0
85,POINT (705164 114214.3),1030,,146.0,,2705164.0,1,['Via del Recinto'],,Via del Recinto 3,10137777,1114214.28,Muralto,,,CH909807190230,101424946,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '']",['Via del Recinto'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",6.0,,8014.0,273a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '12', '13']",1004,2,TI,1114214.28,11.0,0,1963.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Casa Renata,3,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']","[3100, 3101, 3101, 3102, 3102, 3103, 3103, 3104, 3104, 3105, 3105]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via del Recinto 3,Muralto,273,5120,11171670,6600/660002,0,['Rec'],"['', '', '', '', '', '', '', '', '', '', '']",2705164.0,1122.0
86,POINT (705175.6 114206.6),1040,,158.0,,2705175.64,1,['Viale Verbano'],,Viale Verbano 3a,10136227,1114206.55,Muralto,,,CH910719029822,101424947,0,6600,24.08.2021,"['', '', '', '', '', '', '', '']",['Viale Verbano'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",7.0,,8014.0,274a,"['1', '2', '3', '4', '5', '6', '7', '8']",1004,2,TI,1114206.55,8.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,3a,,"['15', '10', '11', '13', '14', '16', '', '']","[3107, 3104, 3105, 3106, 3106, 3107, 3104, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0]",Viale Verbano 3a,Muralto,274,5120,11171672,6600/660002,0,['Ver'],"['', '', '', '', '', '', '7', '8']",2705175.64,
87,POINT (705199.1 114195),1030,,207.0,,2705199.1,1,['Viale Verbano'],,Viale Verbano 3,10136227,1114194.9,Muralto,,,CH930298071927,101424949,0,6600,24.08.2021,"['Sinistra', 'Sinistra', 'Destra', ""Sinistra all'esterno"", 'Destra', 'Sinistra', 'Destra', 'Sinistra', 'Destra', '']",['Viale Verbano'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",8.0,,8013.0,276a,"['1', '2', '3', '5', '6', '7', '8', '9', '10', '12']",1004,2,TI,1114194.9,10.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,3,,"['_11', '_13', '_14', '_5', '_10', '_9', '_12', '_7', '_8', '_15']","[3105, 3106, 3106, 3102, 3104, 3104, 3105, 3103, 3103, 3107]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Viale Verbano 3,Muralto,276,5120,11171676,6600/660002,0,['Ver'],"['', '', '', '', '', '', '', '', '', '']",2705199.1,1122.0
88,POINT (705283.6 114323.8),1040,,183.0,,2705283.66,1,['Piazza Stazione'],,Piazza Stazione 10,10137493,1114323.78,Muralto,,,CH190298190780,101424952,0,6600,24.08.2021,"['', '']",['Piazza Stazione'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8013.0,291a,"['9', '10']",1004,2,TI,1114323.78,2.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,10,,"['1', '2']","[3101, 3101]",905,,"[0, 0]",Piazza Stazione 10,Muralto,291,5120,11171684,6600/660002,0,['Sta'],"['', '']",2705283.66,1211.0
89,POINT (705293.1 114327.2),1040,,239.0,,2705293.096,1,['Via Scazziga Vittore'],,Via Scazziga Vittore 2,10169170,1114327.142,Muralto,,,CH109807190211,101424953,0,6600,24.08.2021,"['', '', '']",['Via Scazziga Vittore'],['IT'],24.08.2021,"[3004, 3004, 3004]",4.0,,8012.0,292a,"['4', '5', '6']",1004,2,TI,1114327.142,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,2,,"['3', '1', '4']","[3101, 3100, 3101]",905,,"[0, 0, 0]",Via Scazziga Vittore 2,Muralto,292,5120,11171685,6600/660002,0,['Sca'],"['', '', '']",2705293.096,
90,POINT (705308.1 114326.2),1030,,118.0,,2705308.096,1,['Via Scazziga Vittore'],,Via Scazziga Vittore 4,10169170,1114326.142,Muralto,,,CH110719029803,101424954,0,6600,24.08.2021,"['', '', '']",['Via Scazziga Vittore'],['IT'],24.08.2021,"[3004, 3004, 3004]",3.0,,8013.0,294a,"['1', '2', '3']",1004,2,TI,1114326.142,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,4,,"['1', '4', '2']","[3100, 3102, 3101]",905,,"[0, 0, 0]",Via Scazziga Vittore 4,Muralto,294,5120,11171686,6600/660002,0,['Sca'],"['', '', '']",2705308.096,1122.0
91,POINT (705319.2 114316.5),1020,,229.0,,2705319.29,1,['Via Scazziga Vittore'],,Via Scazziga Vittore 6,10169170,1114316.45,Muralto,,,CH130298071908,101424955,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '', '']",['Via Scazziga Vittore'],['IT'],24.08.2021,"[3004, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",4.0,,8011.0,296a,"['1', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19']",1004,2,TI,1114316.45,1.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,6,,"['', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']","[3100, 3100, 3100, 3100, 3101, 3101, 3101, 3101, 3102, 3102, 3102, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via Scazziga Vittore 6,Muralto,296,5120,11171687,6600/660002,0,['Sca'],"['', '', '', '', '', '', '', '', '', '', '', '']",2705319.29,1122.0
92,POINT (705502.7 114915.3),1020,,163.0,,2705502.74,1,['Via Orselina'],,Via Orselina 12,10136214,1114915.27,Muralto,,,CH680602079813,101424956,0,6600,24.08.2021,"['', '', '']",['Via Orselina'],['IT'],24.08.2021,"[3004, 3004, 3004]",3.0,,8013.0,2a,"['1', '2', '3']",1004,2,TI,1114915.27,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Condominio casa nella curva,12,,"['_1', '_2', '_3']","[3401, 3100, 3101]",905,,"[0, 0, 0]",Via Orselina 12,Muralto,2,5120,11171688,6600/660002,0,['Ors'],"['', '', '']",2705502.74,1122.0
93,POINT (705358.1 114295.2),1020,,216.0,,2705358.097,1,['Viale Verbano'],,Viale Verbano 15,10136227,1114295.141,Muralto,,,CH270798190278,101424957,0,6600,24.08.2021,"['', '', '', '', '', '']",['Viale Verbano'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004]",5.0,,8012.0,301a,"['1', '2', '3', '4', '5', '6']",1004,2,TI,1114295.141,6.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,15,,"['3', '4', '5', '6', '7', '8']","[3101, 3101, 3102, 3102, 3103, 3104]",905,,"[0, 0, 0, 0, 0, 0]",Viale Verbano 15,Muralto,301,5120,11171689,6600/660002,0,['Ver'],"['', '', '', '', '', '']",2705358.097,1122.0
94,POINT (705345.7 114314.8),1020,,181.0,,2705345.79,1,['Via dei Muralti'],,Via dei Muralti 2,10137775,1114314.77,Muralto,,,CH290298190746,101424958,0,6600,24.08.2021,"['', '', '', '', '', '', '', '', '', '', '']",['Via dei Muralti'],['IT'],24.08.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8013.0,304a,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']",1004,2,TI,1114314.77,11.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Condominio Castello,2,,"['1', '2a', '3', '4', '5', '6', '7', '8', '9', '10', '11']","[3100, 3100, 3101, 3101, 3101, 3102, 3102, 3102, 3102, 3103, 3103]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via dei Muralti 2,Muralto,304,5120,11171690,6600/660002,0,['Mur'],"['', '', '', '', '', '', '', '', '', '', '']",2705345.79,1122.0
95,POINT (705363.4 114319.1),1030,,161.0,,2705363.46,1,['Via Scazziga Vittore'],,Via Scazziga Vittore 10,10169170,1114319.03,Muralto,,,CH229819020744,101424959,0,6600,24.08.2021,"['', '', '']",['Via Scazziga Vittore'],['IT'],24.08.2021,"[3004, 3004, 3004]",3.0,,8012.0,308a,"['1', '3', '4']",1004,2,TI,1114319.03,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",,10,,"['', '', '']","[3100, 3101, 3102]",905,,"[0, 0, 0]",Via Scazziga Vittore 10,Muralto,308,5120,11171691,6600/660002,0,['Sca'],"['app.1', 'app.3', 'app.4']",2705363.46,1122.0
96,POINT (705375.4 114315.4),1020,,53.0,,2705375.41,1,['Via Scazziga Vittore'],,Via Scazziga Vittore 12,10169170,1114315.37,Muralto,,,CH230298071971,101424960,0,6600,24.08.2021,[''],['Via Scazziga Vittore'],['IT'],24.08.2021,[3004],3.0,,8011.0,309a,['1'],1004,2,TI,1114315.37,1.0,0,,['2021-08-24T00:00:00'],,12,,[''],[3100],905,,[1],Via Scazziga Vittore 12,Muralto,309,5120,11171692,6600/660002,0,['Sca'],[''],2705375.41,1110.0
97,POINT (705367.1 114298.2),1030,,154.0,,2705367.098,1,['Via dei Muralti'],,Via dei Muralti 3,10137775,1114298.141,Muralto,,,CH240702981958,101424961,0,6600,24.08.2021,"['', '', '']",['Via dei Muralti'],['IT'],24.08.2021,"[3004, 3004, 3004]",3.0,,8013.0,310a,"['1', '2', '3']",1004,2,TI,1114298.141,3.0,0,,"['2021-08-24T00:00:00', '2021-08-24T00:00:00', '2021-08-24T00:00:00']",Condominio Centenario,3,,"['2', '3', '4']","[3101, 3102, 3103]",905,,"[0, 0, 0]",Via dei Muralti 3,Muralto,310,5120,11171693,6600/660002,0,['Mur'],"['', '', '']",2705367.098,1122.0
