EGID;GDEKT;GDENR;GDENAME;GSTAT;GSTATLAB_DE;GSTATLAB_FR;GSTATLAB_IT;GKODE;GKODN;EDID;EGAID;ESID;STRNAME;DEINR;STRSP;DPLZ4;DPLZZ;DPLZNAME;DKODE;DKODN;DOFFADR;DEXPDAT
11171599;TI;5120;Muralto;1004;bestehend;existant;esistente;2705382.72;1114524.57;0;101399753;10136219;Via San Gottardo;9;IT;6600;2;Muralto;2705382.72;1114524.57;0;2021-08-24 00:00:00
11171600;TI;5120;Muralto;1004;bestehend;existant;esistente;2705336.096;1114540.145;0;101399754;10136232;Vicolo Gutta;2;IT;6600;2;Muralto;2705336.096;1114540.145;0;2021-08-24 00:00:00
11171602;TI;5120;Muralto;1004;bestehend;existant;esistente;2705318.73;1114635.16;0;101399756;10137778;Via del Sole;18;IT;6600;2;Muralto;2705318.73;1114635.16;0;2021-08-24 00:00:00
11171603;TI;5120;Muralto;1004;bestehend;existant;esistente;2705658.1;1114880.34;0;101399757;10136214;Via Orselina;11;IT;6600;2;Muralto;2705658.1;1114880.34;0;2021-08-24 00:00:00
11171604;TI;5120;Muralto;1004;bestehend;existant;esistente;2705671;1114875.09;0;101399758;10136214;Via Orselina;9;IT;6600;2;Muralto;2705671;1114875.09;0;2021-08-24 00:00:00
11171605;TI;5120;Muralto;1004;bestehend;existant;esistente;2705517.3;1114616.66;0;101399759;10137769;Via Buetti;11;IT;6600;2;Muralto;2705517.3;1114616.66;0;2021-08-24 00:00:00
11171606;TI;5120;Muralto;1004;bestehend;existant;esistente;2705421.55;1114635.98;0;101399760;10137769;Via Buetti;1;IT;6600;2;Muralto;2705421.55;1114635.98;0;2021-08-24 00:00:00
11171607;TI;5120;Muralto;1004;bestehend;existant;esistente;2705472.1;1114635.99;0;101399761;10137769;Via Buetti;5;IT;6600;2;Muralto;2705472.1;1114635.99;0;2021-08-24 00:00:00
11171608;TI;5120;Muralto;1004;bestehend;existant;esistente;2705500.93;1114640.91;0;101399762;10137769;Via Buetti;9;IT;6600;2;Muralto;2705500.93;1114640.91;0;2021-08-24 00:00:00
11171610;TI;5120;Muralto;1004;bestehend;existant;esistente;2705430.152;1114553.866;0;101399764;10137772;Via d'Alberti;4;IT;6600;2;Muralto;2705430.152;1114553.866;0;2021-08-24 00:00:00
11171611;TI;5120;Muralto;1004;bestehend;existant;esistente;2705423.099;1114542.145;0;101399765;10137772;Via d'Alberti;2;IT;6600;2;Muralto;2705423.099;1114542.145;0;2021-08-24 00:00:00
11171613;TI;5120;Muralto;1004;bestehend;existant;esistente;2705462.494;1114550.335;0;101399767;10136219;Via San Gottardo;21;IT;6600;2;Muralto;2705462.494;1114550.335;0;2021-08-24 00:00:00
11171614;TI;5120;Muralto;1004;bestehend;existant;esistente;2705472.1;1114548.145;0;101399768;10136219;Via San Gottardo;23;IT;6600;2;Muralto;2705472.1;1114548.145;0;2021-08-24 00:00:00
11171615;TI;5120;Muralto;1004;bestehend;existant;esistente;2705504.101;1114578.145;0;101399769;10136219;Via San Gottardo;25;IT;6600;2;Muralto;2705504.101;1114578.145;0;2021-08-24 00:00:00
11171617;TI;5120;Muralto;1004;bestehend;existant;esistente;2705638.21;1114918.18;0;101399771;10137494;Salita ai Colli;7;IT;6600;2;Muralto;2705638.21;1114918.18;0;2021-08-24 00:00:00
11171618;TI;5120;Muralto;1004;bestehend;existant;esistente;2705393.77;1114442.23;0;101399772;10136219;Via San Gottardo;8a;IT;6600;2;Muralto;2705393.77;1114442.23;0;2021-08-24 00:00:00
11171619;TI;5120;Muralto;1004;bestehend;existant;esistente;2705554.41;1114450.27;0;101399773;10136222;Via Sarah Morley;1a;IT;6600;2;Muralto;2705554.41;1114450.27;0;2021-08-24 00:00:00
11171620;TI;5120;Muralto;1004;bestehend;existant;esistente;2705614.91;1114918.1;0;101399774;10136214;Via Orselina;13;IT;6600;2;Muralto;2705614.91;1114918.1;0;2021-08-24 00:00:00
11171622;TI;5120;Muralto;1004;bestehend;existant;esistente;2705608.79;1114478.04;0;101399776;10136213;Via Municipio;7;IT;6600;2;Muralto;2705608.79;1114478.04;0;2021-08-24 00:00:00
11171624;TI;5120;Muralto;1004;bestehend;existant;esistente;2705576.9;1114468;0;101399778;10136213;Via Municipio;5;IT;6600;2;Muralto;2705576.9;1114468;0;2021-08-24 00:00:00
11171625;TI;5120;Muralto;1004;bestehend;existant;esistente;2705590.114;1114836.59;0;101399779;10137494;Salita ai Colli;1;IT;6600;2;Muralto;2705590.114;1114836.59;0;2021-08-24 00:00:00
11171626;TI;5120;Muralto;1004;bestehend;existant;esistente;2705535.63;1114877.67;0;101399780;10137768;Via Balli;3b;IT;6600;2;Muralto;2705535.63;1114877.67;0;2021-08-24 00:00:00
11171626;TI;5120;Muralto;1004;bestehend;existant;esistente;2705535.63;1114877.67;1;101741553;10136214;Via Orselina;17a;IT;6600;2;Muralto;2705535.63;1114877.67;0;2021-08-24 00:00:00
11171627;TI;5120;Muralto;1004;bestehend;existant;esistente;2705555;1114542.41;0;101399781;10136219;Via San Gottardo;16;IT;6600;2;Muralto;2705555;1114542.41;0;2021-08-24 00:00:00
11171628;TI;5120;Muralto;1004;bestehend;existant;esistente;2705541.97;1114536.58;0;101399782;10136219;Via San Gottardo;14;IT;6600;2;Muralto;2705541.97;1114536.58;0;2021-08-24 00:00:00
11171629;TI;5120;Muralto;1004;bestehend;existant;esistente;2705526.45;1114512.91;0;101424907;10136222;Via Sarah Morley;5;IT;6600;2;Muralto;2705526.45;1114512.91;0;2021-08-24 00:00:00
11171630;TI;5120;Muralto;1004;bestehend;existant;esistente;2705529.78;1114585.08;0;101424908;10137764;Via Sciaroni;1;IT;6600;2;Muralto;2705529.78;1114585.08;0;2021-08-24 00:00:00
11171631;TI;5120;Muralto;1004;bestehend;existant;esistente;2705559.81;1114599.75;0;101424909;10137764;Via Sciaroni;2;IT;6600;2;Muralto;2705559.81;1114599.75;0;2021-08-24 00:00:00
11171632;TI;5120;Muralto;1004;bestehend;existant;esistente;2705543.9;1114628.37;0;101424910;10137764;Via Sciaroni;6;IT;6600;2;Muralto;2705543.9;1114628.37;0;2021-08-24 00:00:00
11171633;TI;5120;Muralto;1004;bestehend;existant;esistente;2705606.62;1114581.55;0;101424911;10136219;Via San Gottardo;31;IT;6600;2;Muralto;2705606.62;1114581.55;0;2021-08-24 00:00:00
11171634;TI;5120;Muralto;1004;bestehend;existant;esistente;2705589.17;1114547.68;0;101424912;10136219;Via San Gottardo;18;IT;6600;2;Muralto;2705589.17;1114547.68;0;2021-08-24 00:00:00
11171637;TI;5120;Muralto;1004;bestehend;existant;esistente;2705618.81;1114511.24;0;101424913;10137781;Via Francesca;4;IT;6600;2;Muralto;2705618.81;1114511.24;0;2021-08-24 00:00:00
11171638;TI;5120;Muralto;1004;bestehend;existant;esistente;2705637.7;1114563.35;0;101424914;10137781;Via Francesca;5;IT;6600;2;Muralto;2705637.7;1114563.35;0;2021-08-24 00:00:00
11171640;TI;5120;Muralto;1004;bestehend;existant;esistente;2705657.352;1114571.849;0;101424916;10136219;Via San Gottardo;24;IT;6600;2;Muralto;2705657.352;1114571.849;0;2021-08-24 00:00:00
11171641;TI;5120;Muralto;1004;bestehend;existant;esistente;2705699.49;1114584.27;0;101424917;10136219;Via San Gottardo;28;IT;6600;2;Muralto;2705699.49;1114584.27;0;2021-08-24 00:00:00
11171642;TI;5120;Muralto;1004;bestehend;existant;esistente;2705738.73;1114592.47;0;101424918;10136219;Via San Gottardo;34;IT;6600;2;Muralto;2705738.73;1114592.47;0;2021-08-24 00:00:00
11171643;TI;5120;Muralto;1004;bestehend;existant;esistente;2705713.68;1114574.56;0;101424919;10137781;Via Francesca;8;IT;6600;2;Muralto;2705713.68;1114574.56;0;2021-08-24 00:00:00
11171644;TI;5120;Muralto;1004;bestehend;existant;esistente;2705644.81;1114480.93;0;101424920;10137767;Via Ballarini;7;IT;6600;2;Muralto;2705644.81;1114480.93;0;2021-08-24 00:00:00
11171645;TI;5120;Muralto;1004;bestehend;existant;esistente;2705643.044;1114462.853;0;101424921;10136235;Vicolo Serodine;10;IT;6600;2;Muralto;2705643.044;1114462.853;0;2021-08-24 00:00:00
11171646;TI;5120;Muralto;1004;bestehend;existant;esistente;2705655.13;1114470.21;0;101424922;10137767;Via Ballarini;3;IT;6600;2;Muralto;2705655.13;1114470.21;0;2021-08-24 00:00:00
11171647;TI;5120;Muralto;1004;bestehend;existant;esistente;2705665.14;1114459.55;0;101424923;10136213;Via Municipio;13;IT;6600;2;Muralto;2705665.14;1114459.55;0;2021-08-24 00:00:00
11171648;TI;5120;Muralto;1004;bestehend;existant;esistente;2705639;1114374.34;0;101424924;10136230;Vicolo dell'Asilo;1;IT;6600;2;Muralto;2705639;1114374.34;0;2021-08-24 00:00:00
11171649;TI;5120;Muralto;1004;bestehend;existant;esistente;2705779.76;1114420.24;0;101424925;10136217;Via Rivapiana;3;IT;6600;2;Muralto;2705779.76;1114420.24;0;2021-08-24 00:00:00
11171650;TI;5120;Muralto;1004;bestehend;existant;esistente;2704908.3;1114503.47;0;101424926;10137763;Salita San Biagio;8;IT;6600;2;Muralto;2704908.3;1114503.47;0;2021-08-24 00:00:00
11171651;TI;5120;Muralto;1004;bestehend;existant;esistente;2705815.15;1114440.37;0;101424927;10136212;Via G. G. Nessi;4;IT;6600;2;Muralto;2705815.15;1114440.37;0;2021-08-24 00:00:00
11171652;TI;5120;Muralto;1004;bestehend;existant;esistente;2705787.11;1114471.76;0;101424928;10136212;Via G. G. Nessi;3;IT;6600;2;Muralto;2705787.11;1114471.76;0;2021-08-24 00:00:00
11171654;TI;5120;Muralto;1004;bestehend;existant;esistente;2705851.72;1114483.7;0;101424930;10136224;Via Sociale;1;IT;6600;2;Muralto;2705851.72;1114483.7;0;2021-08-24 00:00:00
11171655;TI;5120;Muralto;1004;bestehend;existant;esistente;2705811.35;1114507.43;0;101424931;10136212;Via G. G. Nessi;5;IT;6600;2;Muralto;2705811.35;1114507.43;0;2021-08-24 00:00:00
11171656;TI;5120;Muralto;1004;bestehend;existant;esistente;2705801.87;1114536.96;0;101424932;10136212;Via G. G. Nessi;7;IT;6600;2;Muralto;2705801.87;1114536.96;0;2021-08-24 00:00:00
11171658;TI;5120;Muralto;1004;bestehend;existant;esistente;2705817.42;1114616.47;0;101424934;10136219;Via San Gottardo;42;IT;6600;2;Muralto;2705817.42;1114616.47;0;2021-08-24 00:00:00
11171659;TI;5120;Muralto;1004;bestehend;existant;esistente;2705801.8;1114638.43;0;101424935;10136219;Via San Gottardo;43;IT;6600;2;Muralto;2705801.8;1114638.43;0;2021-08-24 00:00:00
11171660;TI;5120;Muralto;1004;bestehend;existant;esistente;2705841.17;1114626.46;0;101424936;10136219;Via San Gottardo;44;IT;6600;2;Muralto;2705841.17;1114626.46;0;2021-08-24 00:00:00
11171661;TI;5120;Muralto;1004;bestehend;existant;esistente;2705038.1;1114565.11;0;101424937;10137774;Via dei Fiori;16;IT;6600;2;Muralto;2705038.1;1114565.11;0;2021-08-24 00:00:00
11171662;TI;5120;Muralto;1004;bestehend;existant;esistente;2705857.76;1114602.8;0;101424938;10136224;Via Sociale;10;IT;6600;2;Muralto;2705857.76;1114602.8;0;2021-08-24 00:00:00
11171663;TI;5120;Muralto;1004;bestehend;existant;esistente;2705868.49;1114555.85;0;101424939;10136224;Via Sociale;6;IT;6600;2;Muralto;2705868.49;1114555.85;0;2021-08-24 00:00:00
11171664;TI;5120;Muralto;1004;bestehend;existant;esistente;2705880.87;1114516.99;0;101424940;10136224;Via Sociale;4;IT;6600;2;Muralto;2705880.87;1114516.99;0;2021-08-24 00:00:00
11171666;TI;5120;Muralto;1004;bestehend;existant;esistente;2705876.71;1114483.55;0;101424942;10136224;Via Sociale;2;IT;6600;2;Muralto;2705876.71;1114483.55;0;2021-08-24 00:00:00
11171667;TI;5120;Muralto;1004;bestehend;existant;esistente;2705016.265;1114359.568;0;101424943;10136223;Via Sempione;14;IT;6600;2;Muralto;2705016.265;1114359.568;0;2021-08-24 00:00:00
11171668;TI;5120;Muralto;1004;bestehend;existant;esistente;2705241.74;1114337.35;0;101424944;10137493;Piazza Stazione;1;IT;6600;2;Muralto;2705241.74;1114337.35;0;2021-08-24 00:00:00
11171669;TI;5120;Muralto;1004;bestehend;existant;esistente;2705150;1114227.47;0;101424945;10137777;Via del Recinto;5;IT;6600;2;Muralto;2705150;1114227.47;0;2021-08-24 00:00:00
11171670;TI;5120;Muralto;1004;bestehend;existant;esistente;2705164;1114214.28;0;101424946;10137777;Via del Recinto;3;IT;6600;2;Muralto;2705164;1114214.28;0;2021-08-24 00:00:00
11171672;TI;5120;Muralto;1004;bestehend;existant;esistente;2705175.64;1114206.55;0;101424947;10136227;Viale Verbano;3a;IT;6600;2;Muralto;2705175.64;1114206.55;0;2021-08-24 00:00:00
11171674;TI;5120;Muralto;1004;bestehend;existant;esistente;2705188.88;1114229.05;0;101424948;10162982;Via della Salina;2;IT;6600;2;Muralto;2705188.88;1114229.05;0;2021-08-24 00:00:00
11171674;TI;5120;Muralto;1004;bestehend;existant;esistente;2705188.88;1114229.05;1;102176452;10136227;Viale Verbano;5;IT;6600;2;Muralto;2705188.88;1114229.05;0;2021-08-24 00:00:00
11171676;TI;5120;Muralto;1004;bestehend;existant;esistente;2705199.1;1114194.9;0;101424949;10136227;Viale Verbano;3;IT;6600;2;Muralto;2705199.1;1114194.9;0;2021-08-24 00:00:00
11171683;TI;5120;Muralto;1004;bestehend;existant;esistente;2705203.18;1114290.05;0;101424951;10137493;Piazza Stazione;4;IT;6600;2;Muralto;2705203.18;1114290.05;0;2021-08-24 00:00:00
11171683;TI;5120;Muralto;1004;bestehend;existant;esistente;2705203.18;1114290.05;1;102087697;10137493;Piazza Stazione;4a;IT;6600;2;Muralto;2705203.18;1114290.05;0;2021-08-24 00:00:00
11171684;TI;5120;Muralto;1004;bestehend;existant;esistente;2705283.66;1114323.78;0;101424952;10137493;Piazza Stazione;10;IT;6600;2;Muralto;2705283.66;1114323.78;0;2021-08-24 00:00:00
11171685;TI;5120;Muralto;1004;bestehend;existant;esistente;2705293.096;1114327.142;0;101424953;10169170;Via Scazziga Vittore;2;IT;6600;2;Muralto;2705293.096;1114327.142;0;2021-08-24 00:00:00
11171686;TI;5120;Muralto;1004;bestehend;existant;esistente;2705308.096;1114326.142;0;101424954;10169170;Via Scazziga Vittore;4;IT;6600;2;Muralto;2705308.096;1114326.142;0;2021-08-24 00:00:00
11171687;TI;5120;Muralto;1004;bestehend;existant;esistente;2705319.29;1114316.45;0;101424955;10169170;Via Scazziga Vittore;6;IT;6600;2;Muralto;2705319.29;1114316.45;0;2021-08-24 00:00:00
11171688;TI;5120;Muralto;1004;bestehend;existant;esistente;2705502.74;1114915.27;0;101424956;10136214;Via Orselina;12;IT;6600;2;Muralto;2705502.74;1114915.27;0;2021-08-24 00:00:00
11171689;TI;5120;Muralto;1004;bestehend;existant;esistente;2705358.097;1114295.141;0;101424957;10136227;Viale Verbano;15;IT;6600;2;Muralto;2705358.097;1114295.141;0;2021-08-24 00:00:00
11171690;TI;5120;Muralto;1004;bestehend;existant;esistente;2705345.79;1114314.77;0;101424958;10137775;Via dei Muralti;2;IT;6600;2;Muralto;2705345.79;1114314.77;0;2021-08-24 00:00:00
11171691;TI;5120;Muralto;1004;bestehend;existant;esistente;2705363.46;1114319.03;0;101424959;10169170;Via Scazziga Vittore;10;IT;6600;2;Muralto;2705363.46;1114319.03;0;2021-08-24 00:00:00
11171692;TI;5120;Muralto;1004;bestehend;existant;esistente;2705375.41;1114315.37;0;101424960;10169170;Via Scazziga Vittore;12;IT;6600;2;Muralto;2705375.41;1114315.37;0;2021-08-24 00:00:00
11171693;TI;5120;Muralto;1004;bestehend;existant;esistente;2705367.098;1114298.141;0;101424961;10137775;Via dei Muralti;3;IT;6600;2;Muralto;2705367.098;1114298.141;0;2021-08-24 00:00:00
11171694;TI;5120;Muralto;1004;bestehend;existant;esistente;2705375.098;1114299.141;0;101424962;10136227;Viale Verbano;19;IT;6600;2;Muralto;2705375.098;1114299.141;0;2021-08-24 00:00:00
11171696;TI;5120;Muralto;1004;bestehend;existant;esistente;2705383.558;1114301.181;0;101424963;10137775;Via dei Muralti;1a;IT;6600;2;Muralto;2705383.558;1114301.181;0;2021-08-24 00:00:00
11171696;TI;5120;Muralto;1004;bestehend;existant;esistente;2705383.558;1114301.181;1;102158154;10136227;Viale Verbano;21;IT;6600;2;Muralto;2705383.558;1114301.181;0;2021-08-24 00:00:00
11171697;TI;5120;Muralto;1004;bestehend;existant;esistente;2705492.62;1114362.34;0;101424964;10136220;Via San Vittore;5;IT;6600;2;Muralto;2705492.62;1114362.34;0;2021-08-24 00:00:00
11171698;TI;5120;Muralto;1004;bestehend;existant;esistente;2705511.12;1114319.55;0;101424965;10136220;Via San Vittore;1;IT;6600;2;Muralto;2705511.12;1114319.55;0;2021-08-24 00:00:00
11171699;TI;5120;Muralto;1004;bestehend;existant;esistente;2705528.25;1114273.83;0;101424966;10136227;Viale Verbano;29;IT;6600;2;Muralto;2705528.25;1114273.83;0;2021-08-24 00:00:00
11171700;TI;5120;Muralto;1004;bestehend;existant;esistente;2705550.102;1114309.141;0;101424967;10137776;Via Pescatori;4;IT;6600;2;Muralto;2705550.102;1114309.141;0;2021-08-24 00:00:00
11171701;TI;5120;Muralto;1004;bestehend;existant;esistente;2705601.81;1114303.44;0;101424968;10137776;Via Pescatori;9;IT;6600;2;Muralto;2705601.81;1114303.44;0;2021-08-24 00:00:00
11171702;TI;5120;Muralto;1004;bestehend;existant;esistente;2705573.48;1114312.2;0;101424969;10137776;Via Pescatori;6;IT;6600;2;Muralto;2705573.48;1114312.2;0;2021-08-24 00:00:00
11171703;TI;5120;Muralto;1004;bestehend;existant;esistente;2705564.38;1114313.03;0;101424970;10136233;Vicolo Nessi;12;IT;6600;2;Muralto;2705564.38;1114313.03;0;2021-08-24 00:00:00
11171705;TI;5120;Muralto;1004;bestehend;existant;esistente;2705606.885;1114283.645;0;101423309;10136227;Viale Verbano;33;IT;6600;2;Muralto;2705606.885;1114283.645;0;2021-08-24 00:00:00
11171706;TI;5120;Muralto;1004;bestehend;existant;esistente;2705296.82;1114674.97;0;101423310;10137778;Via del Sole;37;IT;6600;2;Muralto;2705296.82;1114674.97;0;2021-08-24 00:00:00
11171707;TI;5120;Muralto;1004;bestehend;existant;esistente;2705614.4;1114282.62;0;101423311;10136227;Viale Verbano;35;IT;6600;2;Muralto;2705614.4;1114282.62;0;2021-08-24 00:00:00
11171708;TI;5120;Muralto;1004;bestehend;existant;esistente;2705633.75;1114288.274;0;101423312;10136231;Vicolo Devecis;1;IT;6600;2;Muralto;2705633.75;1114288.274;0;2021-08-24 00:00:00
11171709;TI;5120;Muralto;1004;bestehend;existant;esistente;2705628.104;1114287.141;0;101423313;10136231;Vicolo Devecis;3;IT;6600;2;Muralto;2705628.104;1114287.141;0;2021-08-24 00:00:00
11171710;TI;5120;Muralto;1004;bestehend;existant;esistente;2705620.2;1114310.6;0;101423314;10137776;Via Pescatori;10;IT;6600;2;Muralto;2705620.2;1114310.6;0;2021-08-24 00:00:00
11171711;TI;5120;Muralto;1004;bestehend;existant;esistente;2705636.829;1114304.214;0;101423315;10137776;Via Pescatori;14;IT;6600;2;Muralto;2705636.829;1114304.214;0;2021-08-24 00:00:00
11171712;TI;5120;Muralto;1004;bestehend;existant;esistente;2705643.701;1114305.966;0;101423316;10137776;Via Pescatori;16;IT;6600;2;Muralto;2705643.701;1114305.966;0;2021-08-24 00:00:00
11171713;TI;5120;Muralto;1004;bestehend;existant;esistente;2705649.873;1114303.089;0;101423317;10137776;Via Pescatori;18;IT;6600;2;Muralto;2705649.873;1114303.089;0;2021-08-24 00:00:00
11171714;TI;5120;Muralto;1004;bestehend;existant;esistente;2705238.22;1114677.52;0;101423318;10137778;Via del Sole;31;IT;6600;2;Muralto;2705238.22;1114677.52;0;2021-08-24 00:00:00
11171715;TI;5120;Muralto;1004;bestehend;existant;esistente;2705682.34;1114359.9;0;101423319;10137782;Via Franscini;3;IT;6600;2;Muralto;2705682.34;1114359.9;0;2021-08-24 00:00:00
11171716;TI;5120;Muralto;1004;bestehend;existant;esistente;2705686.79;1114380.5;0;101423320;10137782;Via Franscini;5;IT;6600;2;Muralto;2705686.79;1114380.5;0;2021-08-24 00:00:00
11171717;TI;5120;Muralto;1004;bestehend;existant;esistente;2705707.97;1114391.42;0;101423321;10137782;Via Franscini;2;IT;6600;2;Muralto;2705707.97;1114391.42;0;2021-08-24 00:00:00
11171718;TI;5120;Muralto;1004;bestehend;existant;esistente;2705768.91;1114336.32;0;101423322;10136217;Via Rivapiana;2;IT;6600;2;Muralto;2705768.91;1114336.32;0;2021-08-24 00:00:00
11171719;TI;5120;Muralto;1004;bestehend;existant;esistente;2705705.106;1114302.141;0;101423323;10137776;Via Pescatori;26;IT;6600;2;Muralto;2705705.106;1114302.141;0;2021-08-24 00:00:00
11171721;TI;5120;Muralto;1004;bestehend;existant;esistente;2705682.71;1114277.02;0;101423324;10136228;Vicolo degli Orazi;2;IT;6600;2;Muralto;2705682.71;1114277.02;0;2021-08-24 00:00:00
