EGID;GDEKT;GDENR;GDENAME;GSTAT;GSTATLAB_DE;GSTATLAB_FR;GSTATLAB_IT;GKODE;GKODN;EDID;EGAID;ESID;STRNAME;DEINR;STRSP;DPLZ4;DPLZZ;DPLZNAME;DKODE;DKODN;DOFFADR;DEXPDAT
11143536;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719014.56;1088436.48;0;101246535;10138434;Via al Vallone;2;IT;6817;0;Maroggia;2719014.56;1088436.48;0;2021-07-19 00:00:00
11143537;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719063.858;1088000.839;0;101246536;10139135;Via Monte Generoso;11;IT;6817;0;Maroggia;2719063.858;1088000.839;0;2021-07-19 00:00:00
11143538;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718886.042;1088023.599;0;101246537;10138437;Via Dr. Willy Fröhlich;3;IT;6817;0;Maroggia;2718886.042;1088023.599;0;2021-07-19 00:00:00
11143539;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719051.42;1088020.21;0;101248165;10139135;Via Monte Generoso;10;IT;6817;0;Maroggia;2719051.42;1088020.21;0;2021-07-19 00:00:00
11143540;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718918.62;1088295.8;0;101248166;10128279;Via ai Molini;33;IT;6817;0;Maroggia;2718918.62;1088295.8;0;2021-07-19 00:00:00
11143542;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718812.77;1088447.29;0;101248168;10128279;Via ai Molini;1;IT;6817;0;Maroggia;2718812.77;1088447.29;0;2021-07-19 00:00:00
11143543;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719107.52;1088029.59;0;101248169;10139137;Via Ressiga;30a;IT;6817;0;Maroggia;2719107.52;1088029.59;0;2021-07-19 00:00:00
11143543;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719107.52;1088029.59;1;102041508;10139137;Via Ressiga;30b;IT;6817;0;Maroggia;2719107.52;1088029.59;0;2021-07-19 00:00:00
11143543;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719107.52;1088029.59;2;102041509;10139137;Via Ressiga;30c;IT;6817;0;Maroggia;2719107.52;1088029.59;0;2021-07-19 00:00:00
11143544;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718792.94;1088288.7;0;101248170;10138436;Viale Baldassarre Longhena;32;IT;6817;0;Maroggia;2718792.94;1088288.7;0;2021-07-19 00:00:00
11143545;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719078.85;1087923.74;0;101248171;10139140;Viale Stazione;7;IT;6817;0;Maroggia;2719078.85;1087923.74;0;2021-07-19 00:00:00
11143546;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718760.186;1088253.746;0;101248172;10139138;Via Tommaso e Giacomo Rodari;7;IT;6817;0;Maroggia;2718760.186;1088253.746;0;2021-07-19 00:00:00
11143547;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718920.74;1088248.22;0;101248173;10128279;Via ai Molini;8;IT;6817;0;Maroggia;2718920.74;1088248.22;0;2021-07-19 00:00:00
11143550;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718819.53;1088432.38;0;101248174;10128279;Via ai Molini;5;IT;6817;0;Maroggia;2718819.53;1088432.38;0;2021-07-19 00:00:00
11143551;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718938.03;1087906.8;0;101248175;10138433;Via al Parco;11;IT;6817;0;Maroggia;2718938.03;1087906.8;0;2021-07-19 00:00:00
11169138;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719100.12;1088549;0;101251053;10128277;Piazzo frazione;12;IT;6817;0;Maroggia;2719100.12;1088549;0;2021-07-19 00:00:00
11169973;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718678.68;1088274.35;0;101252751;10139138;Via Tommaso e Giacomo Rodari;17;IT;6817;0;Maroggia;2718678.68;1088274.35;0;2021-07-19 00:00:00
11204116;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718438.183;1088681.752;0;101418457;10138436;Viale Baldassarre Longhena;4;IT;6817;0;Maroggia;2718438.183;1088681.752;0;2021-07-19 00:00:00
11204130;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718766.186;1088283.747;0;101418458;10139138;Via Tommaso e Giacomo Rodari;14;IT;6817;0;Maroggia;2718766.186;1088283.747;0;2021-07-19 00:00:00
11204135;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718804.96;1088421.69;0;101418459;10139141;Vicolo ai Ronchetti;5;IT;6817;0;Maroggia;2718804.96;1088421.69;0;2021-07-19 00:00:00
11204146;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718457.654;1088673.271;0;101418461;10138436;Viale Baldassarre Longhena;6;IT;6817;0;Maroggia;2718457.654;1088673.271;0;2021-07-19 00:00:00
11204148;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718538.185;1088629.753;0;101418462;10138436;Viale Baldassarre Longhena;8;IT;6817;0;Maroggia;2718538.185;1088629.753;0;2021-07-19 00:00:00
11204152;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718849.96;1087871.21;0;101418463;10138433;Via al Parco;19;IT;6817;0;Maroggia;2718849.96;1087871.21;0;2021-07-19 00:00:00
11204153;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718815.4;1088049.07;0;101418464;10128278;Quartiere Prà Comun;4;IT;6817;0;Maroggia;2718815.4;1088049.07;0;2021-07-19 00:00:00
11204154;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718789.15;1088025.54;0;101418465;10128278;Quartiere Prà Comun;7;IT;6817;0;Maroggia;2718789.15;1088025.54;0;2021-07-19 00:00:00
11204155;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718721.74;1087992.32;0;101418466;10128278;Quartiere Prà Comun;17;IT;6817;0;Maroggia;2718721.74;1087992.32;0;2021-07-19 00:00:00
11204157;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718754.15;1087958.75;0;101418467;10128278;Quartiere Prà Comun;19;IT;6817;0;Maroggia;2718754.15;1087958.75;0;2021-07-19 00:00:00
11204158;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718828.37;1088034.01;0;101418468;10128278;Quartiere Prà Comun;5;IT;6817;0;Maroggia;2718828.37;1088034.01;0;2021-07-19 00:00:00
11204160;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718776.8;1087991.485;0;101418469;10128278;Quartiere Prà Comun;11;IT;6817;0;Maroggia;2718776.8;1087991.485;0;2021-07-19 00:00:00
11204163;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718801.185;1088061.741;0;101418470;10128278;Quartiere Prà Comun;3;IT;6817;0;Maroggia;2718801.185;1088061.741;0;2021-07-19 00:00:00
11204164;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718766.184;1088005.739;0;101418471;10128278;Quartiere Prà Comun;12;IT;6817;0;Maroggia;2718766.184;1088005.739;0;2021-07-19 00:00:00
11204165;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718808.25;1087998.05;0;101418472;10128278;Quartiere Prà Comun;9;IT;6817;0;Maroggia;2718808.25;1087998.05;0;2021-07-19 00:00:00
11204166;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718765.255;1087949.278;0;101418473;10128278;Quartiere Prà Comun;20;IT;6817;0;Maroggia;2718765.255;1087949.278;0;2021-07-19 00:00:00
11204169;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718784.704;1088260.467;0;101418474;10139138;Via Tommaso e Giacomo Rodari;6;IT;6817;0;Maroggia;2718784.704;1088260.467;0;2021-07-19 00:00:00
11204171;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718790.451;1087975.721;0;101418475;10128278;Quartiere Prà Comun;10;IT;6817;0;Maroggia;2718790.451;1087975.721;0;2021-07-19 00:00:00
11228584;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718725.94;1088270.79;0;101328383;10139138;Via Tommaso e Giacomo Rodari;17;IT;6817;0;Maroggia;2718725.94;1088270.79;0;2021-07-19 00:00:00
11228586;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718801.951;1088013.961;0;101328382;10128278;Quartiere Prà Comun;"";IT;6817;0;Maroggia;2718801.951;1088013.961;0;2021-07-19 00:00:00
11228588;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718780.156;1088283.911;0;101328381;10139138;Via Tommaso e Giacomo Rodari;14;IT;6817;0;Maroggia;2718780.156;1088283.911;0;2021-07-19 00:00:00
11228590;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718727.83;1088303.78;0;101328380;10138436;Viale Baldassarre Longhena;24;IT;6817;0;Maroggia;2718727.83;1088303.78;0;2021-07-19 00:00:00
190073615;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718773.186;1088289.747;0;101360348;10139143;Vicolo Francesco Somaini;2;IT;6817;0;Maroggia;2718773.186;1088289.747;0;2021-07-19 00:00:00
190086873;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718787.186;1088244.746;0;101298454;10139138;Via Tommaso e Giacomo Rodari;4;IT;6817;0;Maroggia;2718787.186;1088244.746;0;2021-07-19 00:00:00
190086873;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718787.186;1088244.746;1;101900547;10138436;Viale Baldassarre Longhena;38;IT;6817;0;Maroggia;2718787.186;1088244.746;0;2021-07-19 00:00:00
190098004;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718560.185;1088623.753;0;101397200;10138436;Viale Baldassarre Longhena;12;IT;6817;0;Maroggia;2718560.185;1088623.753;0;2021-07-19 00:00:00
190112767;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719373.6;1088718.96;0;102174333;10139139;Via Val Mara;11;IT;6817;0;Maroggia;2719373.6;1088718.96;0;2021-07-19 00:00:00
190132838;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718751.184;1088023.739;0;101510401;10128278;Quartiere Prà Comun;13;IT;6817;0;Maroggia;2718751.184;1088023.739;0;2021-07-19 00:00:00
190155292;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718778.186;1088247.746;0;101497902;10139138;Via Tommaso e Giacomo Rodari;2;IT;6817;0;Maroggia;2718778.186;1088247.746;0;2021-07-19 00:00:00
190166152;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718730.65;1088093.17;0;101497270;10138432;Via al Lido;7;IT;6817;0;Maroggia;2718730.65;1088093.17;0;2021-07-19 00:00:00
190166154;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718695.1;1088108.41;0;101497271;10138432;Via al Lido;8;IT;6817;0;Maroggia;2718695.1;1088108.41;0;2021-07-19 00:00:00
190166419;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718731.183;1088031.739;0;101502151;10128278;Quartiere Prà Comun;14;IT;6817;0;Maroggia;2718731.183;1088031.739;0;2021-07-19 00:00:00
190193485;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719030.16;1088044.4;0;101575164;10139135;Via Monte Generoso;3;IT;6817;0;Maroggia;2719030.16;1088044.4;0;2021-07-19 00:00:00
190201343;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718846.17;1088373.46;0;102196143;10139141;Vicolo ai Ronchetti;2;IT;6817;0;Maroggia;2718846.17;1088373.46;0;2021-07-19 00:00:00
190211581;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718706.183;1088014.738;0;101639866;10128278;Quartiere Prà Comun;16;IT;6817;0;Maroggia;2718706.183;1088014.738;0;2021-07-19 00:00:00
190902629;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718966.77;1088528.25;0;102183315;10128277;Piazzo frazione;2;IT;6817;0;Maroggia;2718966.77;1088528.25;0;2021-07-19 00:00:00
191182990;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718767.186;1088296.747;0;101899841;10139143;Vicolo Francesco Somaini;1;IT;6817;0;Maroggia;2718767.186;1088296.747;0;2021-07-19 00:00:00
191183030;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719015.54;1088571.38;0;101891948;10128277;Piazzo frazione;4;IT;6817;0;Maroggia;2719015.54;1088571.38;0;2021-07-19 00:00:00
191183050;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719219.16;1088269.05;0;101891950;10139139;Via Val Mara;7;IT;6817;0;Maroggia;2719219.16;1088269.05;0;2021-07-19 00:00:00
191183053;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719254.33;1088304.22;0;101899848;10139139;Via Val Mara;8;IT;6817;0;Maroggia;2719254.33;1088304.22;0;2021-07-19 00:00:00
191184110;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718889.45;1088299.99;0;101892915;10128279;Via ai Molini;23;IT;6817;0;Maroggia;2718889.45;1088299.99;0;2021-07-19 00:00:00
191193032;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719038.34;1087910.15;0;101897763;10139140;Viale Stazione;28;IT;6817;0;Maroggia;2719038.34;1087910.15;0;2021-07-19 00:00:00
191259071;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718890.98;1088374.79;0;102012218;10207549;Via Siegfried Bieber;41;IT;6817;0;Maroggia;2718890.98;1088374.79;0;2021-07-19 00:00:00
191259071;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718890.98;1088374.79;1;102301452;10207549;Via Siegfried Bieber;43;IT;6817;0;Maroggia;2718890.98;1088374.79;0;2021-07-19 00:00:00
191259110;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718950.71;1088354.99;0;102012221;10207549;Via Siegfried Bieber;53;IT;6817;0;Maroggia;2718950.71;1088354.99;0;2021-07-19 00:00:00
191259110;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718950.71;1088354.99;1;102296114;10207549;Via Siegfried Bieber;55;IT;6817;0;Maroggia;2718950.71;1088354.99;0;2021-07-19 00:00:00
191283972;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719200.452;1088055.566;0;102035088;10138435;Via alle Cantine;3;IT;6817;0;Maroggia;2719200.452;1088055.566;0;2021-07-19 00:00:00
191292835;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718846.09;1088390.55;0;102040536;10139141;Vicolo ai Ronchetti;4;IT;6817;0;Maroggia;2718846.09;1088390.55;0;2021-07-19 00:00:00
191511872;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718807.69;1088417.195;0;102179826;10139141;Vicolo ai Ronchetti;5;IT;6817;0;Maroggia;2718807.69;1088417.195;0;2021-07-19 00:00:00
191655896;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718934.95;1087971.77;0;102369916;10139140;Viale Stazione;16;IT;6817;0;Maroggia;2718934.95;1087971.77;0;2021-07-19 00:00:00
191658131;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719086.68;1088600.22;0;102371344;10128277;Piazzo frazione;5;IT;6817;0;Maroggia;2719086.68;1088600.22;0;2021-07-19 00:00:00
191753871;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718785.63;1088179.49;0;102444140;10138436;Viale Baldassarre Longhena;44;IT;6817;0;Maroggia;2718785.63;1088179.49;0;2021-07-19 00:00:00
191841760;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718859.825;1087892.471;0;102544074;10138433;Via al Parco;"";IT;6817;0;Maroggia;2718859.825;1087892.471;0;2021-07-19 00:00:00
191841761;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719096.648;1088107.553;0;102544075;10139142;Vicolo del Tiglio;"";IT;6817;0;Maroggia;2719096.648;1088107.553;0;2021-07-19 00:00:00
191841762;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718705.259;1087981.082;0;102544076;10128278;Quartiere Prà Comun;"";IT;6817;0;Maroggia;2718705.259;1087981.082;0;2021-07-19 00:00:00
191841763;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718736.277;1088164.883;0;102544077;10138432;Via al Lido;"";IT;6817;0;Maroggia;2718736.277;1088164.883;0;2021-07-19 00:00:00
191841764;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718758.513;1088222.098;0;102544078;10138432;Via al Lido;"";IT;6817;0;Maroggia;2718758.513;1088222.098;0;2021-07-19 00:00:00
191841765;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718877.738;1088318.088;0;102544079;10128279;Via ai Molini;"";IT;6817;0;Maroggia;2718877.738;1088318.088;0;2021-07-19 00:00:00
191841766;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719005.916;1088034.455;0;102544080;10139135;Via Monte Generoso;"";IT;6817;0;Maroggia;2719005.916;1088034.455;0;2021-07-19 00:00:00
191841767;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718893.408;1088000.003;0;102544081;10138437;Via Dr. Willy Fröhlich;"";IT;6817;0;Maroggia;2718893.408;1088000.003;0;2021-07-19 00:00:00
191841768;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718875.231;1087984.882;0;102544082;10138433;Via al Parco;"";IT;6817;0;Maroggia;2718875.231;1087984.882;0;2021-07-19 00:00:00
191841770;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718672.152;1088423.31;0;102544084;10138436;Viale Baldassarre Longhena;"";IT;6817;0;Maroggia;2718672.152;1088423.31;0;2021-07-19 00:00:00
191841771;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718865.32;1088328.572;0;102544085;10128279;Via ai Molini;"";IT;6817;0;Maroggia;2718865.32;1088328.572;0;2021-07-19 00:00:00
191841772;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719040.856;1087958.968;0;102544086;10139140;Viale Stazione;5;IT;6817;0;Maroggia;2719040.856;1087958.968;0;2021-07-19 00:00:00
191841773;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718898.091;1088231.585;0;102544087;10128279;Via ai Molini;"";IT;6817;0;Maroggia;2718898.091;1088231.585;0;2021-07-19 00:00:00
191841774;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719419.163;1088760.536;0;102544088;10139139;Via Val Mara;"";IT;6817;0;Maroggia;2719419.163;1088760.536;0;2021-07-19 00:00:00
191841775;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718825.409;1087985.911;0;102544089;10138437;Via Dr. Willy Fröhlich;"";IT;6817;0;Maroggia;2718825.409;1087985.911;0;2021-07-19 00:00:00
191841776;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719102.311;1088008.469;0;102544090;10139137;Via Ressiga;"";IT;6817;0;Maroggia;2719102.311;1088008.469;0;2021-07-19 00:00:00
191841777;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719035.219;1088280.003;0;102544091;10128279;Via ai Molini;"";IT;6817;0;Maroggia;2719035.219;1088280.003;0;2021-07-19 00:00:00
191841778;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718909.479;1087963.222;0;102544092;10139140;Viale Stazione;"";IT;6817;0;Maroggia;2718909.479;1087963.222;0;2021-07-19 00:00:00
191841779;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718570.346;1088680.653;0;102544093;10138436;Viale Baldassarre Longhena;"";IT;6817;0;Maroggia;2718570.346;1088680.653;0;2021-07-19 00:00:00
191841780;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719208.352;1088265.386;0;102544094;10139139;Via Val Mara;"";IT;6817;0;Maroggia;2719208.352;1088265.386;0;2021-07-19 00:00:00
191841781;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719066.23;1088106.62;0;102544095;10139139;Via Val Mara;"";IT;6817;0;Maroggia;2719066.23;1088106.62;0;2021-07-19 00:00:00
191841782;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718966.783;1088076.519;0;102544096;10139135;Via Monte Generoso;1;IT;6817;0;Maroggia;2718966.783;1088076.519;0;2021-07-19 00:00:00
191841783;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719071.85;1088560.103;0;102544097;10128277;Piazzo frazione;"";IT;6817;0;Maroggia;2719071.85;1088560.103;0;2021-07-19 00:00:00
191841784;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718904.81;1088146.393;0;102544098;10128279;Via ai Molini;"";IT;6817;0;Maroggia;2718904.81;1088146.393;0;2021-07-19 00:00:00
191841785;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718973.139;1088109.141;0;102544099;10139139;Via Val Mara;"";IT;6817;0;Maroggia;2718973.139;1088109.141;0;2021-07-19 00:00:00
191841786;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718669.442;1088068.564;0;102544100;10138432;Via al Lido;"";IT;6817;0;Maroggia;2718669.442;1088068.564;0;2021-07-19 00:00:00
191841787;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718671.004;1088429.595;0;102544101;10138436;Viale Baldassarre Longhena;"";IT;6817;0;Maroggia;2718671.004;1088429.595;0;2021-07-19 00:00:00
191841788;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718755.332;1088121.085;0;102544102;10138432;Via al Lido;"";IT;6817;0;Maroggia;2718755.332;1088121.085;0;2021-07-19 00:00:00
191841789;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719008.258;1088119.388;0;102544103;10139139;Via Val Mara;3;IT;6817;0;Maroggia;2719008.258;1088119.388;0;2021-07-19 00:00:00
191931224;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719113.115;1088236.814;0;102921346;10139139;Via Val Mara;"";IT;6817;0;Maroggia;2719113.115;1088236.814;0;2021-07-19 00:00:00
191931225;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719032.792;1088567.498;0;102921347;10128277;Piazzo frazione;"";IT;6817;0;Maroggia;2719032.792;1088567.498;0;2021-07-19 00:00:00
191931226;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719048.384;1088128.054;0;102921348;10139139;Via Val Mara;"";IT;6817;0;Maroggia;2719048.384;1088128.054;0;2021-07-19 00:00:00
191931227;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719189.971;1088571.948;0;102921349;10128277;Piazzo frazione;"";IT;6817;0;Maroggia;2719189.971;1088571.948;0;2021-07-19 00:00:00
191931228;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719116.747;1088232.714;0;102921350;10139139;Via Val Mara;"";IT;6817;0;Maroggia;2719116.747;1088232.714;0;2021-07-19 00:00:00
191931229;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719023.24;1088422.559;0;102921351;10138434;Via al Vallone;"";IT;6817;0;Maroggia;2719023.24;1088422.559;0;2021-07-19 00:00:00
191931230;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718995.399;1088642.922;0;102921352;10128277;Piazzo frazione;"";IT;6817;0;Maroggia;2718995.399;1088642.922;0;2021-07-19 00:00:00
191931231;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718846.448;1087886.178;0;102921353;10138433;Via al Parco;"";IT;6817;0;Maroggia;2718846.448;1087886.178;0;2021-07-19 00:00:00
191931232;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718986.712;1088593.269;0;102921354;10128277;Piazzo frazione;"";IT;6817;0;Maroggia;2718986.712;1088593.269;0;2021-07-19 00:00:00
191931233;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718717.221;1088454.075;0;102921355;10138436;Viale Baldassarre Longhena;"";IT;6817;0;Maroggia;2718717.221;1088454.075;0;2021-07-19 00:00:00
191931234;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718828.417;1088242.172;0;102921356;10138436;Viale Baldassarre Longhena;"";IT;6817;0;Maroggia;2718828.417;1088242.172;0;2021-07-19 00:00:00
191931235;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718989.781;1088460.024;0;102921357;10138434;Via al Vallone;"";IT;6817;0;Maroggia;2718989.781;1088460.024;0;2021-07-19 00:00:00
191931236;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718856.778;1088041.56;0;102921358;10139140;Viale Stazione;"";IT;6817;0;Maroggia;2718856.778;1088041.56;0;2021-07-19 00:00:00
191931237;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718780.605;1088470.624;0;102921359;10128279;Via ai Molini;"";IT;6817;0;Maroggia;2718780.605;1088470.624;0;2021-07-19 00:00:00
191931238;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718910.72;1088332.896;0;102921360;10128279;Via ai Molini;"";IT;6817;0;Maroggia;2718910.72;1088332.896;0;2021-07-19 00:00:00
191931239;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719063.315;1088012.082;0;102921361;10139135;Via Monte Generoso;"";IT;6817;0;Maroggia;2719063.315;1088012.082;0;2021-07-19 00:00:00
191931240;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719056.607;1088154.717;0;102921362;10139137;Via Ressiga;"";IT;6817;0;Maroggia;2719056.607;1088154.717;0;2021-07-19 00:00:00
191931241;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719156.792;1088994.795;0;102921363;10128277;Piazzo frazione;"";IT;6817;0;Maroggia;2719156.792;1088994.795;0;2021-07-19 00:00:00
191931242;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718480.575;1088694.34;0;102921364;10138436;Viale Baldassarre Longhena;"";IT;6817;0;Maroggia;2718480.575;1088694.34;0;2021-07-19 00:00:00
191931243;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718873.795;1088135.061;0;102921365;10138436;Viale Baldassarre Longhena;"";IT;6817;0;Maroggia;2718873.795;1088135.061;0;2021-07-19 00:00:00
191931244;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718885.499;1088314.437;0;102921366;10128279;Via ai Molini;"";IT;6817;0;Maroggia;2718885.499;1088314.437;0;2021-07-19 00:00:00
191931245;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719075.034;1087997.064;0;102921367;10139135;Via Monte Generoso;"";IT;6817;0;Maroggia;2719075.034;1087997.064;0;2021-07-19 00:00:00
191931246;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719107.918;1088240.352;0;102921368;10139139;Via Val Mara;"";IT;6817;0;Maroggia;2719107.918;1088240.352;0;2021-07-19 00:00:00
191931247;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719167.843;1088027.447;0;102921369;10139137;Via Ressiga;"";IT;6817;0;Maroggia;2719167.843;1088027.447;0;2021-07-19 00:00:00
191931248;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718652.656;1088432.025;0;102921370;10138436;Viale Baldassarre Longhena;"";IT;6817;0;Maroggia;2718652.656;1088432.025;0;2021-07-19 00:00:00
191931249;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718923.127;1087908.534;0;102921371;10138433;Via al Parco;"";IT;6817;0;Maroggia;2718923.127;1087908.534;0;2021-07-19 00:00:00
191931250;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718669.125;1088451.863;0;102921372;10138436;Viale Baldassarre Longhena;"";IT;6817;0;Maroggia;2718669.125;1088451.863;0;2021-07-19 00:00:00
191931251;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718820.272;1088384.41;0;102921373;10128279;Via ai Molini;"";IT;6817;0;Maroggia;2718820.272;1088384.41;0;2021-07-19 00:00:00
191931252;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718664.267;1088126.994;0;102921374;10138432;Via al Lido;"";IT;6817;0;Maroggia;2718664.267;1088126.994;0;2021-07-19 00:00:00
191931253;TI;5195;Maroggia;1004;bestehend;existant;esistente;2718994.48;1088622.749;0;102921375;10128277;Piazzo frazione;"";IT;6817;0;Maroggia;2718994.48;1088622.749;0;2021-07-19 00:00:00
191931254;TI;5195;Maroggia;1004;bestehend;existant;esistente;2719014.794;1087980.544;0;102921376;10139140;Viale Stazione;"";IT;6817;0;Maroggia;2719014.794;1087980.544;0;2021-07-19 00:00:00
