EGID;GDEKT;GDENR;GDENAME;GSTAT;GSTATLAB_DE;GSTATLAB_FR;GSTATLAB_IT;GKODE;GKODN;EDID;EGAID;ESID;STRNAME;DEINR;STRSP;DPLZ4;DPLZZ;DPLZNAME;DKODE;DKODN;DOFFADR;DEXPDAT
11100712;TI;5192;Lugano;1004;bestehend;existant;esistente;2715650.02;1093380.81;0;101335145;10127803;Via Senago;17;IT;6912;0;Pazzallo;2715650.02;1093380.81;0;2021-09-05 00:00:00
11100876;TI;5192;Lugano;1004;bestehend;existant;esistente;2724465.392;1105439.027;0;101326381;10147130;Maglio di Colla;"";IT;6959;0;Maglio di Colla;2724465.392;1105439.027;0;2021-09-05 00:00:00
11100877;TI;5192;Lugano;1004;bestehend;existant;esistente;2724524.393;1105462.026;0;101326380;10147130;Maglio di Colla;"";IT;6959;0;Maglio di Colla;2724524.393;1105462.026;0;2021-09-05 00:00:00
11100881;TI;5192;Lugano;1004;bestehend;existant;esistente;2724530.87;1105375.6;0;101326379;10147130;Maglio di Colla;"";IT;6959;0;Maglio di Colla;2724530.87;1105375.6;0;2021-09-05 00:00:00
11100890;TI;5192;Lugano;1004;bestehend;existant;esistente;2720446.26;1101630.65;0;101333305;10173391;ra Stráda de Cruísc;7;IT;6966;0;Villa Luganese;2720446.26;1101630.65;0;2021-09-05 00:00:00
11100897;TI;5192;Lugano;1004;bestehend;existant;esistente;2721226.05;1096127.37;0;101333477;10173374;Via Raccord;3;IT;6978;0;Gandria;2721226.05;1096127.37;0;2021-09-05 00:00:00
11102085;TI;5192;Lugano;1004;bestehend;existant;esistente;2719865.286;1100616.932;0;101326170;10243502;Piazza del Municipio;2;IT;6965;0;Cadro;2719865.286;1100616.932;0;2021-09-05 00:00:00
11102088;TI;5192;Lugano;1004;bestehend;existant;esistente;2719834.4;1100575.61;0;101326169;10136021;Piazza Don Fedele Canonica;1;IT;6965;0;Cadro;2719834.4;1100575.61;0;2021-09-05 00:00:00
11102093;TI;5192;Lugano;1004;bestehend;existant;esistente;2719697.143;1100593.736;0;101326168;10135786;Via Lucia;1;IT;6965;0;Cadro;2719697.143;1100593.736;0;2021-09-05 00:00:00
11102095;TI;5192;Lugano;1004;bestehend;existant;esistente;2719870.41;1100679.13;0;101326167;10135776;Via dei Circoli;22;IT;6965;0;Cadro;2719870.41;1100679.13;0;2021-09-05 00:00:00
11102096;TI;5192;Lugano;1004;bestehend;existant;esistente;2719825.24;1100588.79;0;101326166;10168436;Piazza Santa Agata;2;IT;6965;0;Cadro;2719825.24;1100588.79;0;2021-09-05 00:00:00
11102098;TI;5192;Lugano;1004;bestehend;existant;esistente;2719322.258;1100470.936;0;101326165;10140252;Via Centro Scolastico;14;IT;6965;0;Cadro;2719322.258;1100470.936;0;2021-09-05 00:00:00
11102102;TI;5192;Lugano;1004;bestehend;existant;esistente;2719585.273;1101053.934;0;101326164;10136040;Via Campagna di Dassone;1;IT;6965;0;Cadro;2719585.273;1101053.934;0;2021-09-05 00:00:00
11102121;TI;5192;Lugano;1004;bestehend;existant;esistente;2719761.49;1100529.58;0;101331716;10243510;Via Stazione;3;IT;6965;0;Cadro;2719761.49;1100529.58;0;2021-09-05 00:00:00
11102434;TI;5192;Lugano;1004;bestehend;existant;esistente;2718137.242;1097109.915;0;101587136;10128501;Via al Fiume;9;IT;6962;0;Viganello;2718137.242;1097109.915;0;2021-09-05 00:00:00
11102434;TI;5192;Lugano;1004;bestehend;existant;esistente;2718137.242;1097109.915;1;101756297;10128501;Via al Fiume;9a;IT;6962;0;Viganello;2718137.242;1097109.915;0;2021-09-05 00:00:00
11102434;TI;5192;Lugano;1004;bestehend;existant;esistente;2718137.242;1097109.915;2;101756298;10128501;Via al Fiume;9b;IT;6962;0;Viganello;2718137.242;1097109.915;0;2021-09-05 00:00:00
11102537;TI;5192;Lugano;1004;bestehend;existant;esistente;2718082.244;1097445.915;0;101335335;10127913;Via Boschina;3;IT;6963;0;Pregassona;2718082.244;1097445.915;0;2021-09-05 00:00:00
11102538;TI;5192;Lugano;1004;bestehend;existant;esistente;2718085.244;1097476.915;0;101335334;10127913;Via Boschina;5;IT;6963;0;Pregassona;2718085.244;1097476.915;0;2021-09-05 00:00:00
11102539;TI;5192;Lugano;1004;bestehend;existant;esistente;2718088.245;1097508.916;0;101335333;10127913;Via Boschina;7;IT;6963;0;Pregassona;2718088.245;1097508.916;0;2021-09-05 00:00:00
11102541;TI;5192;Lugano;1004;bestehend;existant;esistente;2718215.25;1097690.918;0;101336741;10135970;Via Industria;18;IT;6963;0;Pregassona;2718215.25;1097690.918;0;2021-09-05 00:00:00
11102545;TI;5192;Lugano;1004;bestehend;existant;esistente;2718010.69;1097205.02;0;101336740;10135967;Via Fola;15;IT;6963;0;Pregassona;2718010.69;1097205.02;0;2021-09-05 00:00:00
11102546;TI;5192;Lugano;1004;bestehend;existant;esistente;2718041.98;1097409.63;0;101336739;10135967;Via Fola;12;IT;6963;0;Pregassona;2718041.98;1097409.63;0;2021-09-05 00:00:00
11102551;TI;5192;Lugano;1004;bestehend;existant;esistente;2718311.354;1098181.348;0;101336745;10135973;Via Giovanni Maraini;3;IT;6963;0;Pregassona;2718311.354;1098181.348;0;2021-09-05 00:00:00
11102552;TI;5192;Lugano;1004;bestehend;existant;esistente;2718313.23;1098235.18;0;101336733;10141347;Via alla Bozzoreda;48;IT;6963;0;Pregassona;2718313.23;1098235.18;0;2021-09-05 00:00:00
11102553;TI;5192;Lugano;1004;bestehend;existant;esistente;2718578.8;1098263.07;0;102192517;10139482;Via Terzerina;11;IT;6963;0;Pregassona;2718578.8;1098263.07;0;2021-09-05 00:00:00
11102553;TI;5192;Lugano;1004;bestehend;existant;esistente;2718578.8;1098263.07;1;101756299;10139482;Via Terzerina;9;IT;6963;0;Pregassona;2718578.8;1098263.07;0;2021-09-05 00:00:00
11102666;TI;5192;Lugano;1004;bestehend;existant;esistente;2715509.8;1093357.23;0;101336650;10127801;Via Pian Scairolo;36;IT;6915;0;Pambio-Noranco;2715509.8;1093357.23;0;2021-09-05 00:00:00
11102667;TI;5192;Lugano;1004;bestehend;existant;esistente;2715407.6;1093347.72;0;102196619;10129472;Via ai Pree;8;IT;6915;0;Pambio-Noranco;2715407.6;1093347.72;0;2021-09-05 00:00:00
11102672;TI;5192;Lugano;1004;bestehend;existant;esistente;2715513.187;1093810.847;0;101336648;10129468;Strada Vedrisèll;2;IT;6915;0;Pambio-Noranco;2715513.187;1093810.847;0;2021-09-05 00:00:00
11102675;TI;5192;Lugano;1004;bestehend;existant;esistente;2715449.48;1093070.81;0;101336646;10127801;Via Pian Scairolo;54;IT;6915;0;Pambio-Noranco;2715449.48;1093070.81;0;2021-09-05 00:00:00
11102722;TI;5192;Lugano;1004;bestehend;existant;esistente;2720068.297;1101912.932;0;101324618;10132741;Strécia di Can;1;IT;6968;0;Sonvico;2720068.297;1101912.932;0;2021-09-05 00:00:00
11102724;TI;5192;Lugano;1004;bestehend;existant;esistente;2719225.234;1102299.29;0;101324617;10132726;Stráda di Rónche;"";IT;6967;0;Dino;2719225.234;1102299.29;0;2021-09-05 00:00:00
11102725;TI;5192;Lugano;1004;bestehend;existant;esistente;2720207.57;1101968.4;0;101324616;10132734;Stradón;17;IT;6968;0;Sonvico;2720207.57;1101968.4;0;2021-09-05 00:00:00
11102830;TI;5192;Lugano;1004;bestehend;existant;esistente;2719540.281;1101276.932;0;101324564;10140283;Piázza dra Stazzión;6;IT;6967;0;Dino;2719540.281;1101276.932;0;2021-09-05 00:00:00
11102935;TI;5192;Lugano;1004;bestehend;existant;esistente;2719843.11;1094071.65;0;101390840;10172183;Sentiero alla Cava;4;IT;6823;0;Pugerna;2719843.11;1094071.65;0;2021-09-05 00:00:00
11102938;TI;5192;Lugano;1004;bestehend;existant;esistente;2719228.884;1095584.149;0;101390846;10132795;Viottolo Centrale;8;IT;6976;0;Castagnola;2719228.884;1095584.149;0;2021-09-05 00:00:00
11102940;TI;5192;Lugano;1004;bestehend;existant;esistente;2719204.54;1095584.664;0;101390845;10144554;Contrada Vecchio Municipio;1;IT;6976;0;Castagnola;2719204.54;1095584.664;0;2021-09-05 00:00:00
11102941;TI;5192;Lugano;1004;bestehend;existant;esistente;2718661.204;1096017.298;0;101392482;10146473;Piazza Emilio Bossi;1;IT;6900;0;Lugano;2718661.204;1096017.298;0;2021-09-05 00:00:00
11102944;TI;5192;Lugano;1004;bestehend;existant;esistente;2717436.211;1095963.903;0;101383780;10146472;Piazza dell'Indipendenza;1;IT;6900;0;Lugano;2717436.211;1095963.903;0;2021-09-05 00:00:00
11102944;TI;5192;Lugano;1004;bestehend;existant;esistente;2717436.211;1095963.903;2;102516668;10146472;Piazza dell'Indipendenza;3;IT;6900;0;Lugano;2717436.211;1095963.903;0;2021-09-05 00:00:00
11102944;TI;5192;Lugano;1004;bestehend;existant;esistente;2717436.211;1095963.903;3;102609364;10144633;Via Canova;15;IT;6900;0;Lugano;2717436.211;1095963.903;0;2021-09-05 00:00:00
11102944;TI;5192;Lugano;1004;bestehend;existant;esistente;2717436.211;1095963.903;4;102609366;10144633;Via Canova;19;IT;6900;0;Lugano;2717436.211;1095963.903;0;2021-09-05 00:00:00
11102945;TI;5192;Lugano;1004;bestehend;existant;esistente;2717465.2;1096050.83;0;101383779;10133098;Via Pietro Bianchi;2;IT;6900;0;Lugano;2717465.2;1096050.83;0;2021-09-05 00:00:00
11102945;TI;5192;Lugano;1004;bestehend;existant;esistente;2717465.2;1096050.83;1;101903765;10146472;Piazza dell'Indipendenza;9;IT;6900;0;Lugano;2717465.2;1096050.83;0;2021-09-05 00:00:00
11102958;TI;5192;Lugano;1004;bestehend;existant;esistente;2717565.41;1096817.22;0;101338433;10133050;Via Giuseppe Bagutti;6;IT;6900;0;Lugano;2717565.41;1096817.22;0;2021-09-05 00:00:00
11102958;TI;5192;Lugano;1004;bestehend;existant;esistente;2717565.41;1096817.22;1;102196232;10128199;Via Rinaldo Simen;9;IT;6900;0;Lugano;2717565.41;1096817.22;0;2021-09-05 00:00:00
11102962;TI;5192;Lugano;1004;bestehend;existant;esistente;2717541.42;1096309.26;0;101326261;10128208;Via Serafino Balestra;17;IT;6900;0;Lugano;2717541.42;1096309.26;0;2021-09-05 00:00:00
11102963;TI;5192;Lugano;1004;bestehend;existant;esistente;2717751.31;1096293.77;0;101326260;10128208;Via Serafino Balestra;31;IT;6900;0;Lugano;2717751.31;1096293.77;0;2021-09-05 00:00:00
11102966;TI;5192;Lugano;1004;bestehend;existant;esistente;2717555.25;1097312.12;0;101559287;10144621;Via Beltramina;4;IT;6900;0;Lugano;2717555.25;1097312.12;0;2021-09-05 00:00:00
11102966;TI;5192;Lugano;1004;bestehend;existant;esistente;2717555.25;1097312.12;1;101756302;10132505;Via Trevano;62;IT;6900;0;Lugano;2717555.25;1097312.12;0;2021-09-05 00:00:00
11102972;TI;5192;Lugano;1004;bestehend;existant;esistente;2717037.202;1096149.898;0;101338373;10246247;Via Cantonale;1a;IT;6900;0;Lugano;2717037.202;1096149.898;0;2021-09-05 00:00:00
11102975;TI;5192;Lugano;1004;bestehend;existant;esistente;2716452.192;1094396.842;0;101338378;10144637;Via Cassarinetta;27;IT;6900;0;Lugano;2716452.192;1094396.842;0;2021-09-05 00:00:00
11103001;TI;5192;Lugano;1004;bestehend;existant;esistente;2717935.228;1096350.91;0;101340083;10133070;Via Maggio;1;IT;6900;0;Lugano;2717935.228;1096350.91;0;2021-09-05 00:00:00
11103001;TI;5192;Lugano;1004;bestehend;existant;esistente;2717935.228;1096350.91;1;100860662;10133070;Via Maggio;1a;IT;6900;0;Lugano;2717935.228;1096350.91;0;2021-09-05 00:00:00
11103001;TI;5192;Lugano;1004;bestehend;existant;esistente;2717935.228;1096350.91;2;100861431;10133070;Via Maggio;1b;IT;6900;0;Lugano;2717935.228;1096350.91;0;2021-09-05 00:00:00
11103001;TI;5192;Lugano;1004;bestehend;existant;esistente;2717935.228;1096350.91;3;100861432;10133070;Via Maggio;1c;IT;6900;0;Lugano;2717935.228;1096350.91;0;2021-09-05 00:00:00
11103001;TI;5192;Lugano;1004;bestehend;existant;esistente;2717935.228;1096350.91;4;100455032;10146515;Via al Chioso;2;IT;6900;0;Lugano;2717935.228;1096350.91;0;2021-09-05 00:00:00
11103005;TI;5192;Lugano;1004;bestehend;existant;esistente;2716477.53;1095972.04;0;101323133;10133078;Via Moncucco;7;IT;6900;0;Lugano;2716477.53;1095972.04;0;2021-09-05 00:00:00
11103006;TI;5192;Lugano;1004;bestehend;existant;esistente;2717096.66;1096172.16;0;101323139;10146550;Via Ferruccio Pelli;1;IT;6900;0;Lugano;2717096.66;1096172.16;0;2021-09-05 00:00:00
11103007;TI;5192;Lugano;1004;bestehend;existant;esistente;2717110.88;1096203.71;0;101323138;10146550;Via Ferruccio Pelli;3;IT;6900;0;Lugano;2717110.88;1096203.71;0;2021-09-05 00:00:00
11103010;TI;5192;Lugano;1004;bestehend;existant;esistente;2717059.64;1095594.2;0;101323144;10133085;Via Nassa;19;IT;6900;0;Lugano;2717059.64;1095594.2;0;2021-09-05 00:00:00
11103010;TI;5192;Lugano;1004;bestehend;existant;esistente;2717059.64;1095594.2;1;101756303;10172171;Vicolo Nassetta;2;IT;6900;0;Lugano;2717059.64;1095594.2;0;2021-09-05 00:00:00
11103024;TI;5192;Lugano;1004;bestehend;existant;esistente;2717722.81;1096257.59;0;101326258;10128208;Via Serafino Balestra;22b;IT;6900;0;Lugano;2717722.81;1096257.59;0;2021-09-05 00:00:00
11103028;TI;5192;Lugano;1004;bestehend;existant;esistente;2716893.01;1096246.18;0;101326254;10135985;Via San Gottardo;13;IT;6900;0;Lugano;2716893.01;1096246.18;0;2021-09-05 00:00:00
11103040;TI;5192;Lugano;1004;bestehend;existant;esistente;2718200.24;1096077.36;0;101324809;10132514;Viale Castagnola;8;IT;6900;0;Lugano;2718200.24;1096077.36;0;2021-09-05 00:00:00
11103043;TI;5192;Lugano;1004;bestehend;existant;esistente;2717985.226;1095782.904;0;101324807;10146552;Via Foce;9;IT;6900;0;Lugano;2717985.226;1095782.904;0;2021-09-05 00:00:00
11103044;TI;5192;Lugano;1004;bestehend;existant;esistente;2718121.23;1095990.912;0;101324806;10132514;Viale Castagnola;6;IT;6900;0;Lugano;2718121.23;1095990.912;0;2021-09-05 00:00:00
11103055;TI;5192;Lugano;1004;bestehend;existant;esistente;2717222.85;1095995.06;0;101326242;10128193;Via Pretorio;2;IT;6900;0;Lugano;2717222.85;1095995.06;0;2021-09-05 00:00:00
11103062;TI;5192;Lugano;1004;bestehend;existant;esistente;2716178.83;1096384.13;0;101340075;10133059;Via Guglielmo Canevascini;5;IT;6900;0;Lugano;2716178.83;1096384.13;0;2021-09-05 00:00:00
11103181;TI;5192;Lugano;1004;bestehend;existant;esistente;2717498.37;1096321.75;0;101390847;10144994;Corso Elvezia;21;IT;6900;0;Lugano;2717498.37;1096321.75;0;2021-09-05 00:00:00
11103181;TI;5192;Lugano;1004;bestehend;existant;esistente;2717498.37;1096321.75;1;102183190;10128208;Via Serafino Balestra;15a;IT;6900;0;Lugano;2717498.37;1096321.75;0;2021-09-05 00:00:00
11103186;TI;5192;Lugano;1004;bestehend;existant;esistente;2716602.53;1095636.26;0;101338348;10144615;Via Aprica;16;IT;6900;0;Lugano;2716602.53;1095636.26;0;2021-09-05 00:00:00
11103580;TI;5192;Lugano;1004;bestehend;existant;esistente;2715849.9;1093732.18;0;101335144;10127801;Via Pian Scairolo;1;IT;6912;0;Pazzallo;2715849.9;1093732.18;0;2021-09-05 00:00:00
11131938;TI;5192;Lugano;1004;bestehend;existant;esistente;2713624.15;1089878.49;0;101428895;10137096;Via alla Foce;2a;IT;6918;0;Figino;2713624.15;1089878.49;0;2021-09-05 00:00:00
11131939;TI;5192;Lugano;1004;bestehend;existant;esistente;2713707.33;1089851.01;0;101225302;10137096;Via alla Foce;21;IT;6918;0;Figino;2713707.33;1089851.01;0;2021-09-05 00:00:00
11131940;TI;5192;Lugano;1004;bestehend;existant;esistente;2713835.04;1090057.18;0;101225303;10137094;Via al Piano;1;IT;6918;0;Figino;2713835.04;1090057.18;0;2021-09-05 00:00:00
11131942;TI;5192;Lugano;1004;bestehend;existant;esistente;2713941.96;1090006.26;0;101225304;10138175;Via Privata;5;IT;6918;0;Figino;2713941.96;1090006.26;0;2021-09-05 00:00:00
11131943;TI;5192;Lugano;1004;bestehend;existant;esistente;2713869.16;1089923.82;0;101225305;10137096;Via alla Foce;7b;IT;6918;0;Figino;2713869.16;1089923.82;0;2021-09-05 00:00:00
11131944;TI;5192;Lugano;1004;bestehend;existant;esistente;2714168.64;1090144.97;0;101225306;10128517;Via delle Scuole;32;IT;6918;0;Figino;2714168.64;1090144.97;0;2021-09-05 00:00:00
11131945;TI;5192;Lugano;1004;bestehend;existant;esistente;2714245.097;1090123.794;0;101225307;10127914;Via Cantonale;52;IT;6918;0;Figino;2714245.097;1090123.794;0;2021-09-05 00:00:00
11131947;TI;5192;Lugano;1004;bestehend;existant;esistente;2714653.113;1090482.791;0;101225308;10138177;Via San Carlo;24a;IT;6918;0;Figino;2714653.113;1090482.791;0;2021-09-05 00:00:00
11131947;TI;5192;Lugano;1004;bestehend;existant;esistente;2714653.113;1090482.791;3;102516631;10138177;Via San Carlo;24b;IT;6918;0;Figino;2714653.113;1090482.791;0;2021-09-05 00:00:00
11131947;TI;5192;Lugano;1004;bestehend;existant;esistente;2714653.113;1090482.791;4;102516632;10138177;Via San Carlo;24c;IT;6918;0;Figino;2714653.113;1090482.791;0;2021-09-05 00:00:00
11131948;TI;5192;Lugano;1004;bestehend;existant;esistente;2714817.42;1090448.85;0;101225309;10127914;Via Cantonale;30;IT;6918;0;Figino;2714817.42;1090448.85;0;2021-09-05 00:00:00
11131949;TI;5192;Lugano;1004;bestehend;existant;esistente;2714817.789;1090461.127;0;101225310;10137085;Via Cernesio;10;IT;6918;0;Figino;2714817.789;1090461.127;0;2021-09-05 00:00:00
11131950;TI;5192;Lugano;1004;bestehend;existant;esistente;2714821.11;1090468.24;0;101559288;10137085;Via Cernesio;8;IT;6918;0;Figino;2714821.11;1090468.24;0;2021-09-05 00:00:00
11131951;TI;5192;Lugano;1004;bestehend;existant;esistente;2714841.118;1090525.788;0;101559289;10137085;Via Cernesio;1;IT;6918;0;Figino;2714841.118;1090525.788;0;2021-09-05 00:00:00
11131952;TI;5192;Lugano;1004;bestehend;existant;esistente;2714612.78;1091057.39;0;101225311;10137093;Via al Municipio;16;IT;6917;0;Barbengo;2714612.78;1091057.39;0;2021-09-05 00:00:00
11131958;TI;5192;Lugano;1004;bestehend;existant;esistente;2714680.66;1090917.98;0;101225317;10138171;Via dei Balconi;5;IT;6917;0;Barbengo;2714680.66;1090917.98;0;2021-09-05 00:00:00
11131959;TI;5192;Lugano;1004;bestehend;existant;esistente;2714666.92;1090751.27;0;101225318;10138178;Via Soreso;13;IT;6917;0;Barbengo;2714666.92;1090751.27;0;2021-09-05 00:00:00
11131960;TI;5192;Lugano;1004;bestehend;existant;esistente;2715096.85;1090920;0;101225319;10167259;Via Campolungo;2;IT;6917;0;Barbengo;2715096.85;1090920;0;2021-09-05 00:00:00
11131961;TI;5192;Lugano;1004;bestehend;existant;esistente;2714770.33;1091255.22;0;101225320;10138169;Via Cadepiano;12;IT;6917;0;Barbengo;2714770.33;1091255.22;0;2021-09-05 00:00:00
11131962;TI;5192;Lugano;1004;bestehend;existant;esistente;2715084.42;1091002.61;0;101225321;10167259;Via Campolungo;5;IT;6917;0;Barbengo;2715084.42;1091002.61;0;2021-09-05 00:00:00
11131963;TI;5192;Lugano;1004;bestehend;existant;esistente;2715085.66;1091114.13;0;101225322;10137090;Via Rampiga;1;IT;6917;0;Barbengo;2715085.66;1091114.13;0;2021-09-05 00:00:00
11131964;TI;5192;Lugano;1004;bestehend;existant;esistente;2715093.516;1090834.053;0;101225323;10127914;Via Cantonale;13;IT;6918;0;Figino;2715093.516;1090834.053;0;2021-09-05 00:00:00
11131965;TI;5192;Lugano;1004;bestehend;existant;esistente;2715070.52;1091443.82;0;101225324;10138172;Via Garone;1;IT;6917;0;Barbengo;2715070.52;1091443.82;0;2021-09-05 00:00:00
11131966;TI;5192;Lugano;1004;bestehend;existant;esistente;2715225.71;1091510.52;0;101559290;10127914;Via Cantonale;18;IT;6917;0;Barbengo;2715225.71;1091510.52;0;2021-09-05 00:00:00
11131967;TI;5192;Lugano;1004;bestehend;existant;esistente;2715181.98;1091674.75;0;101559291;10127914;Via Cantonale;2;IT;6917;0;Barbengo;2715181.98;1091674.75;0;2021-09-05 00:00:00
11131968;TI;5192;Lugano;1004;bestehend;existant;esistente;2714646.125;1091143.803;0;101225325;10137093;Via al Municipio;22;IT;6917;0;Barbengo;2714646.125;1091143.803;0;2021-09-05 00:00:00
11131970;TI;5192;Lugano;1004;bestehend;existant;esistente;2714670.85;1091165.72;0;101225327;10138169;Via Cadepiano;2;IT;6917;0;Barbengo;2714670.85;1091165.72;0;2021-09-05 00:00:00
11131971;TI;5192;Lugano;1004;bestehend;existant;esistente;2714678.85;1091173.73;0;101225328;10138169;Via Cadepiano;4;IT;6917;0;Barbengo;2714678.85;1091173.73;0;2021-09-05 00:00:00
11131972;TI;5192;Lugano;1004;bestehend;existant;esistente;2714702.97;1091172.05;0;101225329;10172170;Corte di Sotto Cadepiano;3;IT;6917;0;Barbengo;2714702.97;1091172.05;0;2021-09-05 00:00:00
11131973;TI;5192;Lugano;1004;bestehend;existant;esistente;2714710.64;1091169.18;0;101225330;10172170;Corte di Sotto Cadepiano;2;IT;6917;0;Barbengo;2714710.64;1091169.18;0;2021-09-05 00:00:00
11131974;TI;5192;Lugano;1004;bestehend;existant;esistente;2714687.22;1091118.73;0;101225331;10138174;Via Prati Botta;5a;IT;6917;0;Barbengo;2714687.22;1091118.73;0;2021-09-05 00:00:00
11131975;TI;5192;Lugano;1004;bestehend;existant;esistente;2714807.57;1090489.92;0;101225332;10137085;Via Cernesio;4;IT;6918;0;Figino;2714807.57;1090489.92;0;2021-09-05 00:00:00
11131976;TI;5192;Lugano;1004;bestehend;existant;esistente;2714652.01;1090405.69;0;101225333;10138177;Via San Carlo;13;IT;6918;0;Figino;2714652.01;1090405.69;0;2021-09-05 00:00:00
11131977;TI;5192;Lugano;1004;bestehend;existant;esistente;2713836.59;1089958.73;0;101225334;10137094;Via al Piano;7a;IT;6918;0;Figino;2713836.59;1089958.73;0;2021-09-05 00:00:00
11131977;TI;5192;Lugano;1004;bestehend;existant;esistente;2713836.59;1089958.73;1;101756306;10137094;Via al Piano;7e;IT;6918;0;Figino;2713836.59;1089958.73;0;2021-09-05 00:00:00
