index;EGID;mappale;nome;indirizzo;quartiere;NPA;comune;categoria;classe;epoca_costruzione;superficie;num_piani;coord_e;coord_n;SRE;k_SH;fab_SH;k_DHW;fab_DHW;fab_tot;P_tot;distance;geometry;path;path_length
35;190120103;1390a;"Condominio Palazzo ""L""";Piazza Molino Nuovo 17;Lugano;6900;Lugano;1030;1122.0;8021.0;613.0;7.0;2717488.221;1096792.906;4291.0;16;68656.0;21;90111.0;158767.0;79.3835;419.28043128471387;POINT (717488.2 96793);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717770.2385166009 96727.52573902498, 717716.8110069723 96736.46377150671, 717642.0385609693 96759.48778059256, 717581.3917434308 96778.4052872833, 717584.020670501 96799.08151094742, 717514.3304974528 96815.75654824892, 717510.4047694046 96789.21791564611, 717509.075890342 96780.21935597243, 717506.0020796134 96780.52681876183, 717488.2 96793);469.9511547781077
36;191580975;664a;;Via alla Chiesa 10;Viganello;6962;Lugano;1020;1122.0;8023.0;163.0;7.0;2718315.242;1096626.916;1141.0;14;15974.0;21;23961.0;39935.0;19.9675;424.93969306128884;POINT (718315.2 96627);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717820.4462689306 96675.2958690619, 717818.6767743855 96661.87452700982, 717847.2113707147 96657.81369344245, 717862.9078106588 96656.59492841798, 717878.2765427198 96657.0932580037, 717911.4272505365 96661.88390627901, 717963.4113744211 96673.86735121012, 717975.0857023215 96675.50613941689, 718033.6424105247 96684.53792444225, 718069.5088386514 96691.09450119219, 718092.6271691446 96694.65712178394, 718094.2069161816 96683.13539731683, 718100.9793045996 96643.61740810893, 718113.0211789819 96570.16721841865, 718122.2226549035 96571.09108135886, 718242.5088453699 96593.80072817381, 718329.742191596 96610.63192272747, 718315.2 96627);767.931510762619
37;191902038;1831b;Vedi 190069589;Via Ernesto Pelloni ;Lugano;6900;Lugano;1060;1121.0;8021.0;123.0;6.0;2717798.919;1097140.948;738.0;16;11808.0;21;15498.0;27306.0;13.653;426.05549853069203;POINT (717798.9 97141);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717770.2385166009 96727.52573902498, 717716.8110069723 96736.46377150671, 717733.608176121 96876.70808993408, 717749.4872476462 96979.9424575665, 717750.5292258272 96987.73468585555, 717754.363579349 96987.35314094684, 717768.6217234825 97078.65903979407, 717772.5176099626 97101.47248610549, 717776.8870580866 97126.22978521886, 717770.9520543825 97127.08205151313, 717773.628362583 97140.47648076066, 717798.9 97141);617.9738777841975
38;191901934;1831c;Vedi 190069589;Via Ernesto Pelloni ;Lugano;6900;Lugano;1060;1121.0;8021.0;67.0;6.0;2717786.541;1097142.746;402.0;16;6432.0;21;8442.0;14874.0;7.437;430.9687686422103;POINT (717786.5 97142.8);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717770.2385166009 96727.52573902498, 717716.8110069723 96736.46377150671, 717733.608176121 96876.70808993408, 717749.4872476462 96979.9424575665, 717750.5292258272 96987.73468585555, 717754.363579349 96987.35314094684, 717768.6217234825 97078.65903979407, 717772.5176099626 97101.47248610549, 717776.8870580866 97126.22978521886, 717770.9520543825 97127.08205151313, 717773.628362583 97140.47648076066, 717786.5 97142.8);605.7764893422617
39;400011477;527a;;Via Trevano 2a;Lugano;6900;Lugano;1060;1220.0;8020.0;1037.0;7.0;2717478.221;1096845.906;7259.0;54;391986.0;7;50813.0;442799.0;260.47;440.35254707575115;POINT (717478.2 96846);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717770.2385166009 96727.52573902498, 717716.8110069723 96736.46377150671, 717642.0385609693 96759.48778059256, 717581.3917434308 96778.4052872833, 717584.020670501 96799.08151094742, 717514.3304974528 96815.75654824892, 717478.2 96846);456.31921708732614
40;190592328;57a;"Residenza ""Viganello 57""";Via al Fiume 7a;Viganello;6962;Lugano;1020;1122.0;8022.0;348.0;7.0;2718095.0;1097126.94;2436.0;14;34104.0;21;51156.0;85260.0;42.63;443.34041407561944;POINT (718095 97127);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717820.4462689306 96675.2958690619, 717818.6767743855 96661.87452700982, 717847.2113707147 96657.81369344245, 717862.9078106588 96656.59492841798, 717878.2765427198 96657.0932580037, 717911.4272505365 96661.88390627901, 717963.4113744211 96673.86735121012, 717975.0857023215 96675.50613941689, 718033.6424105247 96684.53792444225, 718069.5088386514 96691.09450119219, 718069.2962110878 96694.85964172965, 718065.8358293166 96761.29392601224, 718065.6030339706 96833.86179821295, 718060.314329532 97021.87793728865, 718059.516487153 97045.7900798271, 718115.7718327367 97053.46598040151, 718211.4978532656 97075.43083296865, 718225.4149445374 97078.81493887863, 718217.4837845445 97100.23105944457, 718205.4169269792 97139.1121769163, 718199.1172277326 97169.05482729328, 718164.2724014709 97163.49575780955, 718155.8096488715 97162.47499517308, 718107.7179627983 97154.52379232089, 718095 97127);1117.2028579424432
41;190607610;1731a;;Via Carlo Maderno 23;Lugano;6900;Lugano;1030;1122.0;8022.0;435.0;6.0;2717471.48;1096622.25;2610.0;14;36540.0;21;54810.0;91350.0;45.675;443.6649953023993;POINT (717471.4 96622.3);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717770.2385166009 96727.52573902498, 717716.8110069723 96736.46377150671, 717642.0385609693 96759.48778059256, 717626.043907774 96698.90313723111, 717587.9122872842 96707.29346062211, 717582.7773693376 96706.81603236315, 717578.7083709008 96704.50240214926, 717575.7072256714 96700.65281240753, 717574.3551909211 96697.257654267, 717568.8514927572 96668.59810707407, 717556.2092362936 96669.73218598223, 717494.4722562667 96675.286943388, 717493.0385437221 96665.29678831542, 717483.8475120596 96601.34171850675, 717471.4 96622.3);576.1936354024181
42;11102434;911a;Condominio Alborella;Via al Fiume 9a;Viganello;6962;Lugano;1020;1122.0;8021.0;872.0;7.0;2718137.242;1097109.915;6104.0;16;97664.0;21;128184.0;225848.0;112.924;448.6677870829084;POINT (718137.2 97110);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717820.4462689306 96675.2958690619, 717818.6767743855 96661.87452700982, 717847.2113707147 96657.81369344245, 717862.9078106588 96656.59492841798, 717878.2765427198 96657.0932580037, 717911.4272505365 96661.88390627901, 717963.4113744211 96673.86735121012, 717975.0857023215 96675.50613941689, 718033.6424105247 96684.53792444225, 718069.5088386514 96691.09450119219, 718069.2962110878 96694.85964172965, 718065.8358293166 96761.29392601224, 718065.6030339706 96833.86179821295, 718060.314329532 97021.87793728865, 718059.516487153 97045.7900798271, 718115.7718327367 97053.46598040151, 718211.4978532656 97075.43083296865, 718225.4149445374 97078.81493887863, 718217.4837845445 97100.23105944457, 718205.4169269792 97139.1121769163, 718199.1172277326 97169.05482729328, 718164.2724014709 97163.49575780955, 718155.8096488715 97162.47499517308, 718107.7179627983 97154.52379232089, 718137.2 97110);1140.282790062218
43;190069589;1831a;Stabile Recto Verso;Via Ernesto Pelloni 1;Lugano;6900;Lugano;1020;1122.0;8021.0;536.0;6.0;2717796.49;1097164.21;3216.0;16;51456.0;21;67536.0;118992.0;59.496;449.2767728562021;POINT (717796.4 97164.3);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717770.2385166009 96727.52573902498, 717716.8110069723 96736.46377150671, 717733.608176121 96876.70808993408, 717749.4872476462 96979.9424575665, 717750.5292258272 96987.73468585555, 717754.363579349 96987.35314094684, 717768.6217234825 97078.65903979407, 717772.5176099626 97101.47248610549, 717776.8870580866 97126.22978521886, 717770.9520543825 97127.08205151313, 717773.628362583 97140.47648076066, 717779.5532590732 97187.29025100415, 717796.4 97164.3);668.3860413488713
44;190170766;582b;;Via Maria Boschetti-Alberti 5;Lugano;6900;Lugano;1020;1122.0;8022.0;353.0;7.0;2717601.227;1097072.908;2471.0;14;34594.0;21;51891.0;86485.0;43.2425;458.184609612216;POINT (717601.2 97073);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717770.2385166009 96727.52573902498, 717716.8110069723 96736.46377150671, 717642.0385609693 96759.48778059256, 717581.3917434308 96778.4052872833, 717584.020670501 96799.08151094742, 717593.1003184225 96872.31877291527, 717598.0211694217 96897.45352482722, 717597.0957375952 96900.83795701835, 717594.0602652166 96903.1697343753, 717591.2437857382 96903.79346008869, 717588.9227135725 96904.03761928297, 717597.0094141044 96965.72548889178, 717602.0346146834 97006.67316893906, 717612.184138887 97005.41310525201, 717613.0492584689 97012.34573624071, 717622.9093503118 97091.64676838732, 717601.2 97073);678.7231687132434
45;190600928;604a;;Via Giuseppe Petrini 2;Lugano;6900;Lugano;1040;1220.0;8023.0;489.0;7.0;2717468.221;1096900.906;3423.0;54;184842.0;7;23961.0;208803.0;122.82529411764706;467.473912867656;POINT (717468.2 96901);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717770.2385166009 96727.52573902498, 717716.8110069723 96736.46377150671, 717642.0385609693 96759.48778059256, 717581.3917434308 96778.4052872833, 717584.020670501 96799.08151094742, 717514.3304974528 96815.75654824892, 717527.4519690255 96903.55965215106, 717528.4256180746 96910.09409325986, 717521.602026531 96910.81822760132, 717455.3149093431 96917.84193853589, 717468.2 96901);599.3118954082306
46;740308;32a;;Via Pietro Capelli 18;Lugano;6900;Lugano;1060;1220.0;8021.0;427.0;5.0;2717935.61;1096256.93;2135.0;54;115290.0;7;14945.0;130235.0;76.60882352941177;471.86998617582185;POINT (717935.6 96257);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717820.4462689306 96675.2958690619, 717818.6767743855 96661.87452700982, 717847.2113707147 96657.81369344245, 717839.7904338011 96609.03614580077, 717835.8585747302 96573.69107068962, 717834.8777392174 96559.95145605803, 717842.0833239915 96504.80858256864, 717845.8168985986 96483.67746553222, 717851.2895645109 96458.36606272045, 717860.302609019 96424.68418070009, 717876.505038088 96367.46988126129, 717894.2285858952 96296.16426122638, 717897.1816554174 96284.9248686856, 717910.1670173862 96288.91278842847, 717935.6 96257);585.9897643140646
47;191116290;2965a;;Via Maria Boschetti-Alberti 1;Lugano;6900;Lugano;1020;1122.0;8022.0;178.0;6.0;2717572.0;1097086.63;1068.0;14;14952.0;21;22428.0;37380.0;18.69;487.87571347622315;POINT (717572 97086.7);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717770.2385166009 96727.52573902498, 717716.8110069723 96736.46377150671, 717642.0385609693 96759.48778059256, 717581.3917434308 96778.4052872833, 717584.020670501 96799.08151094742, 717514.3304974528 96815.75654824892, 717527.4519690255 96903.55965215106, 717528.4256180746 96910.09409325986, 717529.9375001277 96920.04129395583, 717541.8469645063 97007.19832868379, 717542.7883094732 97013.39858370824, 717544.16526169 97023.10968279274, 717549.7274787936 97075.553399971, 717552.6028652546 97099.90357069035, 717572 97086.7);719.4158698851372
48;11141986;991a;Condominio Sirio;Via Molinazzo 8a;Lugano;6900;Lugano;1030;1122.0;8022.0;172.0;6.0;2718296.239;1096433.915;1032.0;14;14448.0;21;21672.0;36120.0;18.06;491.2895424236345;POINT (718296.2 96434);LINESTRING (717885.2 96744, 717826.0630479951 96718.83480217407, 717820.4462689306 96675.2958690619, 717818.6767743855 96661.87452700982, 717847.2113707147 96657.81369344245, 717862.9078106588 96656.59492841798, 717878.2765427198 96657.0932580037, 717911.4272505365 96661.88390627901, 717963.4113744211 96673.86735121012, 717975.0857023215 96675.50613941689, 717983.3358276468 96616.90351851113, 717991.4434721799 96548.49135541049, 717992.6881228205 96536.662890195, 717994.1169466862 96524.52667573962, 717998.9135108202 96491.37462979014, 718127.5430764935 96482.34417563789, 718129.4800849224 96472.77519313898, 718132.0555797818 96461.05045955438, 718133.9923521136 96461.45504076392, 718137.0450727155 96461.04741261294, 718139.7990673973 96459.66664092244, 718141.9417416527 96457.45119083964, 718142.6130777927 96455.99656384911, 718195.8081238803 96464.74771303855, 718249.6982684399 96472.0118214408, 718257.6046213924 96472.61047070127, 718296.2 96434);800.3084731303716
